kbofID,playerID,yearID,stint,lgID,teamID,POS,G,GS,InnOuts,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS_pct
10350,73248,2012,1,KBO,Doosan,P,24,19,360,2,1,8,22,2,0.938,0,0,0,-
10351,73248,2013,1,KBO,Lotte,P,53,2,219,1,0,9,14,1,0.958,0,0,0,-
10352,73248,2014,1,KBO,Lotte,P,54,0,168,0,0,2,5,0,1,0,0,0,-
10353,73248,2015,1,KBO,Lotte,P,39,7,225,0,0,5,7,0,1,0,0,0,-
10354,73248,2016,1,KBO,SK,P,23,0,72,0,0,0,3,1,1,0,0,0,-
10355,73248,2017,1,KBO,Doosan,P,69,0,207,0,1,4,9,1,1,0,0,0,-
10356,73248,2018,1,KBO,Doosan,P,55,0,162,0,0,6,12,3,1,0,0,0,-
10357,73248,2019,1,KBO,Doosan,P,55,0,174,0,2,7,9,0,1,0,0,0,-
10358,73306,2004,1,KBO,Hyundai,SS,3,0,9,0,0,0,0,0,-,0,0,0,-
10359,73306,2004,1,KBO,Hyundai,2B,2,0,9,0,0,0,1,0,1,0,0,0,-
10360,73306,2005,1,KBO,Hyundai,SS,43,24,714,2,0,43,69,13,0.982,0,0,0,-
10361,73306,2005,1,KBO,Hyundai,3B,13,0,84,2,0,3,6,0,0.818,0,0,0,-
10362,73306,2006,1,KBO,Hyundai,SS,27,10,294,4,0,14,31,7,0.918,0,0,0,-
10363,73306,2006,1,KBO,Hyundai,3B,14,1,111,2,0,6,8,1,0.875,0,0,0,-
10364,73306,2006,1,KBO,Hyundai,2B,12,0,66,0,0,4,9,3,1,0,0,0,-
10365,73306,2007,1,KBO,Hyundai,SS,85,67,1803,8,0,126,212,35,0.977,0,0,0,-
10366,73306,2007,1,KBO,Hyundai,2B,3,0,15,0,0,2,3,0,1,0,0,0,-
10367,73306,2008,1,KBO,Woori,3B,8,0,33,0,0,1,4,0,1,0,0,0,-
10368,73306,2008,1,KBO,Woori,2B,4,2,51,0,0,6,2,0,1,0,0,0,-
10369,73306,2008,1,KBO,Woori,SS,1,0,3,0,0,0,0,0,-,0,0,0,-
10370,73306,2011,1,KBO,Nexen,2B,21,13,324,3,0,31,45,12,0.962,0,0,0,-
10371,73306,2011,1,KBO,Nexen,3B,18,10,303,1,0,6,26,5,0.97,0,0,0,-
10372,73306,2011,1,KBO,Nexen,SS,14,10,258,3,0,11,32,6,0.935,0,0,0,-
10373,73306,2012,1,KBO,Nexen,3B,28,13,441,0,0,10,43,5,1,0,0,0,-
10374,73306,2012,1,KBO,Nexen,2B,16,7,246,2,0,15,30,7,0.957,0,0,0,-
10375,73306,2012,1,KBO,Nexen,SS,11,3,111,0,0,8,11,4,1,0,0,0,-
10376,73306,2013,1,KBO,NC,2B,95,82,2085,6,0,157,228,57,0.985,0,0,0,-
10377,73306,2013,1,KBO,NC,SS,24,7,255,1,0,13,23,4,0.973,0,0,0,-
10378,73306,2013,1,KBO,NC,3B,10,6,147,1,0,3,9,0,0.923,0,0,0,-
10379,73306,2014,1,KBO,NC,SS,62,30,852,4,0,49,93,17,0.973,0,0,0,-
10380,73306,2014,1,KBO,NC,2B,47,18,606,1,0,43,79,22,0.992,0,0,0,-
10381,73306,2014,1,KBO,NC,3B,25,8,306,0,0,6,24,4,1,0,0,0,-
10382,73306,2015,1,KBO,NC,3B,124,106,2505,12,0,72,165,18,0.952,0,0,0,-
10383,73306,2015,1,KBO,NC,2B,29,10,375,4,0,29,48,14,0.951,0,0,0,-
10384,73306,2015,1,KBO,NC,SS,18,6,168,1,0,5,22,7,0.964,0,0,0,-
10385,73306,2016,1,KBO,NC,2B,58,28,1008,3,0,58,107,27,0.982,0,0,0,-
10386,73306,2016,1,KBO,NC,SS,56,36,969,6,0,53,114,18,0.965,0,0,0,-
10387,73306,2016,1,KBO,NC,3B,38,13,483,0,0,14,29,0,1,0,0,0,-
10388,73306,2017,1,KBO,NC,SS,63,34,945,6,0,56,100,21,0.963,0,0,0,-
10389,73306,2017,1,KBO,NC,3B,49,23,687,4,0,15,51,11,0.943,0,0,0,-
10390,73306,2017,1,KBO,NC,2B,29,11,369,1,0,26,41,6,0.985,0,0,0,-
10391,73306,2018,1,KBO,NC,SS,35,16,426,2,0,24,48,15,0.973,0,0,0,-
10392,73306,2018,1,KBO,NC,3B,23,0,132,1,0,8,8,0,0.941,0,0,0,-
10393,73306,2018,1,KBO,NC,2B,19,8,249,2,0,22,24,5,0.958,0,0,0,-
10394,73306,2019,1,KBO,NC,3B,48,21,705,4,0,19,56,6,0.949,0,0,0,-
10395,73306,2019,1,KBO,NC,2B,18,3,174,0,0,8,18,4,1,0,0,0,-
10396,73306,2019,1,KBO,NC,SS,16,12,309,1,0,23,39,5,0.984,0,0,0,-
10397,73306,2020,1,KBO,NC,3B,50,13,495,3,0,17,45,5,0.954,0,0,0,-
10398,73306,2020,1,KBO,NC,2B,25,14,381,1,0,34,39,14,0.986,0,0,0,-
10399,73306,2020,1,KBO,NC,SS,23,8,264,1,0,19,24,4,0.977,0,0,0,-
10400,73306,2020,1,KBO,NC,1B,1,0,6,0,0,2,0,1,1,0,0,0,-
10401,73306,2021,1,KBO,NC,2B,15,7,192,1,0,10,20,1,0.968,0,0,0,-
10402,73306,2021,1,KBO,NC,SS,12,1,93,0,0,1,13,3,1,0,0,0,-
10403,73306,2021,1,KBO,NC,3B,5,1,57,0,0,5,6,0,1,0,0,0,-
10404,73317,2003,1,KBO,Hyundai,P,9,0,39,0,0,1,2,1,1,0,0,0,-
10405,73317,2004,1,KBO,Hyundai,P,1,0,3,0,0,0,0,0,-,0,0,0,-
10406,73322,2003,1,KBO,Hyundai,P,24,22,429,1,0,9,22,1,0.969,0,0,0,-
10407,73324,2003,1,KBO,Hyundai,OF,57,55,1440,3,0,95,4,1,0.971,0,0,0,-
10408,73324,2003,1,KBO,Hyundai,OF,9,6,177,1,0,15,0,0,0.938,0,0,0,-
10409,73324,2003,1,KBO,Hyundai,OF,7,6,165,0,0,12,1,0,1,0,0,0,-
10410,73324,2004,1,KBO,Hyundai,OF,114,113,2868,3,0,168,11,4,0.984,0,0,0,-
10411,73324,2004,1,KBO,Hyundai,OF,14,11,315,0,0,19,2,0,1,0,0,0,-
10412,73324,2004,1,KBO,Hyundai,3B,5,3,90,0,0,1,6,1,1,0,0,0,-
10413,73324,2004,1,KBO,Hyundai,1B,1,0,6,0,0,2,0,0,1,0,0,0,-
10414,73324,2007,1,KBO,Hyundai,OF,56,56,1338,2,0,90,3,1,0.979,0,0,0,-
10415,73324,2008,1,KBO,Woori,OF,11,11,240,0,0,13,2,0,1,0,0,0,-
10416,73324,2008,1,KBO,Woori,1B,2,2,48,0,0,18,1,1,1,0,0,0,-
10417,73324,2009,1,KBO,Woori,OF,7,7,132,0,0,8,0,0,1,0,0,0,-
10418,73324,2009,1,KBO,Woori,OF,7,7,162,0,0,5,0,0,1,0,0,0,-
10419,73339,2006,1,KBO,Doosan,OF,99,74,2034,5,0,139,6,2,0.967,0,0,0,-
10420,73339,2006,1,KBO,Doosan,OF,27,24,558,1,0,35,0,0,0.972,0,0,0,-
10421,73339,2006,1,KBO,Doosan,OF,4,0,12,0,0,1,0,0,1,0,0,0,-
10422,73339,2007,1,KBO,Doosan,OF,86,84,1908,0,0,184,3,1,1,0,0,0,-
10423,73339,2007,1,KBO,Doosan,OF,65,35,1098,0,0,73,2,0,1,0,0,0,-
10424,73339,2008,1,KBO,Doosan,OF,118,114,2835,2,0,288,4,1,0.993,0,0,0,-
10425,73339,2008,1,KBO,Doosan,OF,6,0,21,0,0,0,0,0,-,0,0,0,-
10426,73339,2009,1,KBO,Doosan,OF,74,71,1848,3,0,150,3,0,0.981,0,0,0,-
10427,73339,2009,1,KBO,Doosan,OF,1,0,27,0,0,2,0,0,1,0,0,0,-
10428,73339,2010,1,KBO,Doosan,OF,112,106,2595,2,0,207,5,1,0.991,0,0,0,-
10429,73339,2011,1,KBO,Doosan,OF,116,107,2745,4,0,185,4,1,0.979,0,0,0,-
10430,73339,2011,1,KBO,Doosan,OF,4,4,78,0,0,3,0,0,1,0,0,0,-
10431,73339,2012,1,KBO,Doosan,OF,120,117,3114,4,0,273,3,0,0.986,0,0,0,-
10432,73339,2012,1,KBO,Doosan,OF,3,0,12,0,0,1,0,0,1,0,0,0,-
10433,73339,2013,1,KBO,Doosan,OF,107,97,2454,2,0,203,4,0,0.99,0,0,0,-
10434,73339,2014,1,KBO,NC,OF,111,106,2538,3,0,174,3,0,0.983,0,0,0,-
10435,73339,2014,1,KBO,NC,OF,16,9,273,0,0,22,0,0,1,0,0,0,-
10436,73339,2015,1,KBO,NC,OF,124,120,3018,1,0,227,6,1,0.996,0,0,0,-
10437,73339,2015,1,KBO,NC,OF,1,0,9,0,0,0,0,0,-,0,0,0,-
10438,73339,2016,1,KBO,NC,OF,66,57,1302,1,0,86,10,0,0.99,0,0,0,-
10439,73339,2016,1,KBO,NC,OF,65,65,1488,1,0,112,1,0,0.991,0,0,0,-
10440,73339,2017,1,KBO,NC,OF,81,71,1383,0,0,108,1,0,1,0,0,0,-
10441,73339,2017,1,KBO,NC,OF,21,6,249,0,0,17,0,0,1,0,0,0,-
10442,73339,2017,1,KBO,NC,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
10443,73339,2018,1,KBO,NC,OF,31,26,639,0,0,38,2,1,1,0,0,0,-
10444,73339,2018,1,KBO,NC,OF,7,7,132,0,0,8,2,2,1,0,0,0,-
10445,73342,2003,1,KBO,Hyundai,1B,80,48,1392,5,0,491,24,44,0.99,0,0,0,-
10446,73342,2003,1,KBO,Hyundai,C,14,5,171,0,0,49,3,1,1,0,4,2,33.3
10447,73342,2004,1,KBO,Hyundai,1B,22,6,252,1,0,84,10,5,0.989,0,0,0,-
10448,73342,2005,1,KBO,Hyundai,1B,56,29,831,4,0,275,16,18,0.986,0,0,0,-
10449,73342,2006,1,KBO,Hyundai,OF,76,75,1815,1,0,151,5,0,0.994,0,0,0,-
10450,73342,2006,1,KBO,Hyundai,OF,41,28,738,1,0,43,1,0,0.978,0,0,0,-
10451,73342,2006,1,KBO,Hyundai,1B,13,3,168,0,0,56,4,8,1,0,0,0,-
10452,73342,2006,1,KBO,Hyundai,C,3,2,57,0,0,14,2,0,1,0,0,0,-
10453,73342,2006,1,KBO,Hyundai,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
10454,73342,2007,1,KBO,Hyundai,OF,87,83,2154,2,0,172,1,1,0.989,0,0,0,-
10455,73342,2007,1,KBO,Hyundai,1B,28,25,615,2,0,201,17,21,0.991,0,0,0,-
10456,73342,2007,1,KBO,Hyundai,3B,2,0,9,1,0,0,2,0,0.667,0,0,0,-
10457,73342,2007,1,KBO,Hyundai,OF,2,0,3,0,0,0,0,0,-,0,0,0,-
10458,73342,2008,1,KBO,Woori,OF,100,98,2394,5,0,231,5,3,0.979,0,0,0,-
10459,73342,2008,1,KBO,Woori,1B,2,0,18,1,0,5,0,0,0.833,0,0,0,-
10460,73342,2009,1,KBO,Woori,OF,119,116,2847,4,0,190,4,0,0.98,0,0,0,-
10461,73342,2009,1,KBO,Woori,1B,11,2,96,1,0,32,1,4,0.971,0,0,0,-
10462,73342,2010,1,KBO,LG,1B,38,31,807,5,0,271,22,26,0.983,0,0,0,-
10463,73342,2010,1,KBO,LG,OF,25,17,390,0,0,19,1,0,1,0,0,0,-
10464,73342,2010,1,KBO,LG,OF,15,10,249,1,0,24,1,1,0.962,0,0,0,-
10465,73342,2011,1,KBO,LG,1B,69,67,1731,4,0,564,41,59,0.993,0,0,0,-
10466,73342,2011,1,KBO,LG,OF,12,11,273,0,0,23,0,0,1,0,0,0,-
10467,73342,2011,1,KBO,LG,OF,3,0,30,0,0,1,0,0,1,0,0,0,-
10468,73342,2012,1,KBO,Nexen,OF,82,79,2028,1,0,169,6,1,0.994,0,0,0,-
10469,73342,2013,1,KBO,Nexen,OF,89,89,2280,5,0,172,7,1,0.973,0,0,0,-
10470,73342,2013,1,KBO,Nexen,1B,4,3,75,0,0,30,5,3,1,0,0,0,-
10471,73342,2014,1,KBO,Nexen,OF,115,109,2712,5,0,206,5,1,0.977,0,0,0,-
10472,73342,2015,1,KBO,Nexen,OF,81,72,1863,0,0,128,3,0,1,0,0,0,-
10473,73342,2016,1,KBO,Nexen,OF,79,73,1713,0,0,126,6,0,1,0,0,0,-
10474,73342,2016,1,KBO,Nexen,OF,18,18,348,1,0,23,1,1,0.96,0,0,0,-
10475,73342,2017,1,KBO,Nexen,OF,41,36,804,0,0,51,0,0,1,0,0,0,-
10476,73342,2017,1,KBO,Nexen,OF,9,8,195,0,0,20,0,0,1,0,0,0,-
10477,73342,2017,1,KBO,Nexen,1B,1,0,3,0,0,0,0,0,-,0,0,0,-
10478,73342,2018,1,KBO,Nexen,OF,21,21,447,2,0,30,0,0,0.938,0,0,0,-
10479,73342,2018,1,KBO,Nexen,OF,9,8,183,0,0,11,1,0,1,0,0,0,-
10480,73342,2020,1,KBO,Kiwoom,OF,9,8,162,0,0,10,0,0,1,0,0,0,-
10481,73343,2005,1,KBO,Hyundai,P,52,1,129,1,0,1,9,0,0.909,0,0,0,-
10482,73343,2006,1,KBO,Hyundai,P,14,0,21,0,0,0,4,1,1,0,0,0,-
10483,73343,2007,1,KBO,Hyundai,P,51,0,78,0,0,2,4,0,1,0,0,0,-
10484,73343,2008,1,KBO,Woori,P,51,0,81,1,0,1,5,0,0.857,0,0,0,-
10485,73343,2009,1,KBO,Woori,P,1,0,0,0,0,0,0,0,-,0,0,0,-
10486,73363,2007,1,KBO,Hyundai,OF,3,1,27,0,0,4,0,0,1,0,0,0,-
10487,73363,2007,1,KBO,Hyundai,OF,2,1,36,1,0,2,1,0,0.75,0,0,0,-
10488,73363,2008,1,KBO,Woori,2B,41,25,675,3,0,47,72,13,0.975,0,0,0,-
10489,73363,2008,1,KBO,Woori,OF,20,3,147,0,0,12,1,0,1,0,0,0,-
10490,73363,2008,1,KBO,Woori,OF,13,3,138,0,0,6,0,0,1,0,0,0,-
10491,73363,2008,1,KBO,Woori,OF,8,3,69,0,0,9,0,0,1,0,0,0,-
10492,73363,2008,1,KBO,Woori,3B,4,0,15,0,0,0,0,0,-,0,0,0,-
10493,73363,2008,1,KBO,Woori,1B,1,0,6,0,0,3,0,1,1,0,0,0,-
10494,73363,2009,1,KBO,Woori,2B,27,15,378,0,0,30,36,12,1,0,0,0,-
10495,73363,2009,1,KBO,Woori,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
10496,73363,2010,1,KBO,Nexen,2B,27,16,447,0,0,35,46,12,1,0,0,0,-
10497,73363,2010,1,KBO,Nexen,3B,1,0,0,0,0,0,0,0,-,0,0,0,-
10498,73409,2003,1,KBO,Samsung,2B,4,0,21,0,0,2,1,0,1,0,0,0,-
10499,73409,2003,1,KBO,Samsung,SS,3,0,15,0,0,1,1,2,1,0,0,0,-
10500,73409,2004,1,KBO,Samsung,SS,5,0,33,0,0,1,1,0,1,0,0,0,-
10501,73409,2004,1,KBO,Samsung,2B,3,0,18,0,0,1,2,2,1,0,0,0,-
10502,73409,2005,1,KBO,Samsung,2B,47,0,285,2,0,17,25,7,0.955,0,0,0,-
10503,73409,2005,1,KBO,Samsung,OF,23,1,132,0,0,10,2,0,1,0,0,0,-
10504,73409,2005,1,KBO,Samsung,3B,7,2,66,0,0,2,4,0,1,0,0,0,-
10505,73409,2005,1,KBO,Samsung,OF,4,0,33,0,0,3,0,0,1,0,0,0,-
10506,73409,2005,1,KBO,Samsung,OF,1,0,6,0,0,0,0,0,-,0,0,0,-
10507,73409,2006,1,KBO,Samsung,2B,35,0,195,0,0,16,17,4,1,0,0,0,-
10508,73409,2006,1,KBO,Samsung,OF,21,0,105,1,0,5,0,0,0.833,0,0,0,-
10509,73409,2006,1,KBO,Samsung,3B,4,0,24,0,0,2,4,0,1,0,0,0,-
10510,73409,2006,1,KBO,Samsung,SS,4,0,30,0,0,1,1,0,1,0,0,0,-
10511,73409,2006,1,KBO,Samsung,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
10512,73409,2007,1,KBO,Samsung,SS,19,1,159,1,0,7,19,3,0.963,0,0,0,-
10513,73409,2007,1,KBO,Samsung,3B,13,1,90,1,0,2,8,0,0.909,0,0,0,-
10514,73409,2007,1,KBO,Samsung,OF,12,0,45,0,0,5,0,0,1,0,0,0,-
10515,73409,2007,1,KBO,Samsung,2B,6,0,30,1,0,3,4,0,0.875,0,0,0,-
10516,73409,2007,1,KBO,Samsung,OF,3,0,12,0,0,0,0,0,-,0,0,0,-
10517,73409,2010,1,KBO,Samsung,2B,24,7,303,4,0,31,38,6,0.945,0,0,0,-
10518,73409,2010,1,KBO,Samsung,SS,5,1,63,1,0,5,12,0,0.944,0,0,0,-
10519,73409,2010,1,KBO,Samsung,OF,3,0,12,0,0,4,0,0,1,0,0,0,-
10520,73409,2010,1,KBO,Samsung,3B,3,0,21,1,0,2,1,0,0.75,0,0,0,-
10521,73409,2010,1,KBO,Samsung,OF,2,0,24,0,0,1,0,0,1,0,0,0,-
10522,73409,2011,1,KBO,Samsung,2B,32,6,297,2,0,20,36,6,0.966,0,0,0,-
10523,73409,2011,1,KBO,Samsung,SS,15,1,108,1,0,10,13,3,0.958,0,0,0,-
10524,73409,2011,1,KBO,Samsung,3B,13,0,69,0,0,2,5,0,1,0,0,0,-
10525,73409,2012,1,KBO,Samsung,2B,24,0,123,2,0,9,13,1,0.917,0,0,0,-
10526,73409,2012,1,KBO,Samsung,3B,5,0,18,0,0,0,0,0,-,0,0,0,-
10527,73409,2012,1,KBO,Samsung,SS,2,0,6,0,0,0,1,0,1,0,0,0,-
10528,73409,2013,1,KBO,Samsung,2B,28,14,405,1,0,32,47,9,0.988,0,0,0,-
10529,73409,2013,1,KBO,Samsung,SS,3,0,12,0,0,0,0,0,-,0,0,0,-
10530,73409,2013,1,KBO,Samsung,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
10531,73409,2013,1,KBO,Samsung,OF,1,0,12,0,0,2,0,0,1,0,0,0,-
10532,73409,2014,1,KBO,Samsung,2B,7,0,33,0,0,1,2,1,1,0,0,0,-
10533,73409,2014,1,KBO,Samsung,SS,3,0,9,0,0,0,0,0,-,0,0,0,-
10534,73409,2014,1,KBO,Samsung,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
10535,73413,2003,1,KBO,Samsung,P,2,0,6,0,0,0,1,0,1,0,0,0,-
10536,73413,2005,1,KBO,Samsung,P,21,8,189,0,0,2,7,2,1,0,0,0,-
10537,73413,2006,1,KBO,Samsung,P,34,23,414,2,1,3,17,0,0.909,0,0,0,-
10538,73413,2007,1,KBO,Samsung,P,30,7,204,0,0,2,7,0,1,0,0,0,-
10539,73419,2003,1,KBO,Samsung,P,2,1,6,0,0,0,0,0,-,0,0,0,-
10540,73419,2004,1,KBO,Samsung,P,1,0,0,0,0,0,1,0,1,0,0,0,-
10541,73419,2007,1,KBO,Samsung,P,11,0,36,0,0,0,1,0,1,0,0,0,-
10542,73419,2008,1,KBO,Samsung,P,8,0,18,0,0,2,0,0,1,0,0,0,-
10543,73424,2003,1,KBO,Samsung,P,15,10,171,0,0,0,7,0,1,0,0,0,-
10544,73438,2004,1,KBO,Samsung,C,4,0,21,0,0,7,0,0,1,0,1,0,0
10545,73438,2005,1,KBO,Samsung,C,22,7,261,0,0,80,4,1,1,0,8,1,11.1
10546,73438,2006,1,KBO,Samsung,C,5,2,54,0,0,10,0,0,1,0,1,0,0
10547,73455,2005,1,KBO,Samsung,1B,2,0,9,0,0,4,1,1,1,0,0,0,-
10548,73468,2005,1,KBO,Samsung,OF,7,2,54,0,0,2,1,0,1,0,0,0,-
10549,73468,2005,1,KBO,Samsung,OF,1,0,6,0,0,0,0,0,-,0,0,0,-
10550,73503,2003,1,KBO,Lotte,OF,7,6,144,1,0,8,0,0,0.889,0,0,0,-
10551,73508,2003,1,KBO,Lotte,P,4,0,9,0,0,0,2,0,1,0,0,0,-
10552,73508,2005,1,KBO,Lotte,P,4,0,18,0,0,0,0,0,-,0,0,0,-
10553,73513,2003,1,KBO,Lotte,3B,2,1,30,0,0,1,2,0,1,0,0,0,-
10554,73513,2006,1,KBO,Lotte,3B,65,55,1083,8,0,27,92,10,0.937,0,0,0,-
10555,73513,2007,1,KBO,Lotte,3B,68,59,1347,11,0,30,122,7,0.933,0,0,0,-
10556,73513,2008,1,KBO,Lotte,3B,37,29,783,5,0,36,58,7,0.949,0,0,0,-
10557,73513,2009,1,KBO,Lotte,OF,34,29,621,0,0,44,0,0,1,0,0,0,-
10558,73513,2009,1,KBO,Lotte,3B,31,13,456,5,0,13,34,3,0.904,0,0,0,-
10559,73513,2009,1,KBO,Lotte,2B,15,13,345,2,0,34,45,9,0.975,0,0,0,-
10560,73513,2010,1,KBO,Lotte,2B,16,4,174,1,0,14,18,6,0.97,0,0,0,-
10561,73513,2010,1,KBO,Lotte,3B,11,5,186,3,0,9,18,5,0.9,0,0,0,-
10562,73513,2010,1,KBO,Lotte,OF,9,8,192,1,0,10,1,0,0.917,0,0,0,-
10563,73513,2010,1,KBO,Lotte,OF,5,4,45,0,0,5,0,0,1,0,0,0,-
10564,73513,2011,1,KBO,Lotte,OF,5,4,78,0,0,6,0,0,1,0,0,0,-
10565,73513,2011,1,KBO,Lotte,OF,1,0,12,0,0,1,0,0,1,0,0,0,-
10566,73513,2012,1,KBO,Lotte,OF,7,4,99,0,0,9,0,0,1,0,0,0,-
10567,73513,2012,1,KBO,Lotte,OF,1,0,15,0,0,1,0,0,1,0,0,0,-
10568,73513,2013,1,KBO,Lotte,OF,4,3,60,0,0,4,0,0,1,0,0,0,-
10569,73513,2013,1,KBO,Lotte,2B,1,0,3,0,0,1,1,1,1,0,0,0,-
10570,73521,2003,1,KBO,Lotte,P,1,0,0,0,0,0,0,0,-,0,0,0,-
10571,73521,2008,1,KBO,Lotte,P,1,1,12,0,0,0,1,0,1,0,0,0,-
10572,73537,2003,1,KBO,Lotte,P,50,12,300,6,1,5,16,3,0.778,0,0,0,-
10573,73537,2004,1,KBO,Lotte,P,2,1,15,0,0,1,1,0,1,0,0,0,-
10574,73540,2003,1,KBO,Lotte,C,5,0,45,0,0,8,0,0,1,1,0,0,-
10575,73543,2003,1,KBO,Lotte,OF,1,1,21,0,0,1,0,0,1,0,0,0,-
10576,73543,2004,1,KBO,Lotte,OF,5,3,87,0,0,12,0,0,1,0,0,0,-
10577,73543,2004,1,KBO,Lotte,OF,5,3,87,0,0,4,0,0,1,0,0,0,-
10578,73543,2004,1,KBO,Lotte,OF,1,0,9,0,0,0,0,0,-,0,0,0,-
10579,73543,2005,1,KBO,Lotte,OF,49,8,486,0,0,42,0,0,1,0,0,0,-
10580,73543,2005,1,KBO,Lotte,OF,13,4,132,0,0,5,0,0,1,0,0,0,-
10581,73543,2005,1,KBO,Lotte,OF,12,6,186,0,0,14,1,0,1,0,0,0,-
10582,73543,2006,1,KBO,Lotte,OF,25,23,486,0,0,44,1,0,1,0,0,0,-
10583,73543,2006,1,KBO,Lotte,OF,23,3,186,0,0,10,0,0,1,0,0,0,-
10584,73543,2006,1,KBO,Lotte,OF,5,0,15,0,0,0,0,0,-,0,0,0,-
10585,73543,2009,1,KBO,Lotte,OF,49,43,1050,1,0,71,3,0,0.987,0,0,0,-
10586,73543,2009,1,KBO,Lotte,OF,6,2,63,0,0,2,0,0,1,0,0,0,-
10587,73543,2009,1,KBO,Lotte,OF,3,2,45,0,0,6,0,0,1,0,0,0,-
10588,73543,2010,1,KBO,Lotte,OF,2,0,9,0,0,1,0,0,1,0,0,0,-
10589,73543,2011,1,KBO,Nexen,OF,6,6,132,0,0,9,1,0,1,0,0,0,-
10590,73543,2011,1,KBO,Nexen,OF,2,0,9,0,0,1,0,0,1,0,0,0,-
10591,73543,2012,1,KBO,Nexen,OF,5,2,51,0,0,1,0,0,1,0,0,0,-
10592,73543,2013,1,KBO,NC,OF,51,38,981,3,0,78,0,0,0.963,0,0,0,-
10593,73543,2013,1,KBO,NC,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
10594,73543,2014,1,KBO,NC,OF,13,5,162,0,0,12,0,0,1,0,0,0,-
10595,73543,2015,1,KBO,NC,OF,9,1,66,0,0,2,0,0,1,0,0,0,-
10596,73559,2003,1,KBO,Lotte,OF,27,25,654,0,0,55,2,0,1,0,0,0,-
10597,73559,2003,1,KBO,Lotte,OF,9,7,180,0,0,19,1,0,1,0,0,0,-
10598,73559,2003,1,KBO,Lotte,1B,1,0,3,0,0,1,0,0,1,0,0,0,-
10599,73559,2004,1,KBO,Lotte,OF,81,80,2133,3,0,144,5,2,0.98,0,0,0,-
10600,73559,2004,1,KBO,Lotte,OF,2,1,39,0,0,4,0,0,1,0,0,0,-
10601,73559,2007,1,KBO,Lotte,OF,32,30,702,0,0,51,1,0,1,0,0,0,-
10602,73563,2003,1,KBO,Lotte,OF,5,3,102,0,0,8,0,0,1,0,0,0,-
10603,73563,2003,1,KBO,Lotte,OF,4,2,45,0,0,2,0,0,1,0,0,0,-
10604,73563,2004,1,KBO,Lotte,OF,25,10,327,2,0,31,2,0,0.943,0,0,0,-
10605,73563,2004,1,KBO,Lotte,OF,10,2,108,0,0,13,0,0,1,0,0,0,-
10606,73563,2004,1,KBO,Lotte,OF,5,1,42,1,0,2,0,0,0.667,0,0,0,-
10607,73563,2007,1,KBO,Lotte,OF,50,39,1029,1,0,94,2,0,0.99,0,0,0,-
10608,73563,2007,1,KBO,Lotte,OF,8,7,168,1,0,12,0,0,0.923,0,0,0,-
10609,73563,2007,1,KBO,Lotte,OF,2,0,9,0,0,1,0,0,1,0,0,0,-
10610,73563,2008,1,KBO,Lotte,OF,29,26,585,0,0,57,3,3,1,0,0,0,-
10611,73563,2008,1,KBO,Lotte,OF,25,12,384,0,0,30,3,0,1,0,0,0,-
10612,73563,2008,1,KBO,Lotte,OF,1,1,27,0,0,2,0,0,1,0,0,0,-
10613,73563,2009,1,KBO,Lotte,OF,59,51,1200,1,0,107,3,2,0.991,0,0,0,-
10614,73563,2009,1,KBO,Lotte,OF,43,16,555,0,0,40,2,0,1,0,0,0,-
10615,73563,2009,1,KBO,Lotte,OF,9,1,78,0,0,4,0,0,1,0,0,0,-
10616,73563,2010,1,KBO,Lotte,OF,2,0,6,0,0,0,0,0,-,0,0,0,-
10617,73563,2010,1,KBO,Lotte,OF,2,0,6,0,0,0,0,0,-,0,0,0,-
10618,73563,2011,1,KBO,Lotte,OF,45,31,828,1,0,47,2,0,0.98,0,0,0,-
10619,73563,2011,1,KBO,Lotte,OF,18,7,207,0,0,16,0,0,1,0,0,0,-
10620,73563,2011,1,KBO,Lotte,OF,2,1,21,0,0,0,0,0,-,0,0,0,-
10621,73564,2003,1,KBO,Lotte,OF,78,77,1929,8,0,135,13,4,0.949,0,0,0,-
10622,73564,2003,1,KBO,Lotte,OF,6,6,138,1,0,10,2,0,0.923,0,0,0,-
10623,73564,2003,1,KBO,Lotte,1B,1,0,6,0,0,3,0,0,1,0,0,0,-
10624,73564,2003,1,KBO,Lotte,OF,1,0,12,0,0,0,0,0,-,0,0,0,-
10625,73564,2004,1,KBO,Lotte,OF,1,1,27,0,0,1,1,0,1,0,0,0,-
10626,73564,2004,1,KBO,Lotte,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
10627,73564,2004,1,KBO,Lotte,OF,1,1,15,1,0,2,0,0,0.667,0,0,0,-
10628,73565,2003,1,KBO,Lotte,P,3,0,18,0,0,0,1,0,1,0,0,0,-
10629,73567,2004,1,KBO,Lotte,SS,15,3,108,0,0,7,9,0,1,0,0,0,-
10630,73567,2004,1,KBO,Lotte,2B,3,0,12,0,0,0,3,2,1,0,0,0,-
