debutID,playerID,debutYear,debutTeam,krName,position,signingBonus,salary,draftOrder,debutYearTeam
991,65827,2015,SK,조한욱,Pitcher,15000만원,3000만원,15 SK 2차 1라운드 4순위,15SK
992,65844,2016,SK,박세웅,Pitcher,7000만원,3600만원,15 SK 2차 4라운드 40순위,16SK
993,65856,2015,SK,켈리,Pitcher,,,15 SK 자유선발,15SK
994,65869,2015,SK,이현석,Catcher,20000만원,3500만원,15 SK 1차,15SK
995,65898,2016,Nexen,김웅빈,Infielder,8000만원,4000만원,15 SK 2차 3라운드 27순위,16넥센
996,65905,2017,Sangmu,최승민,Outfielder,,4300만원,15 NC 육성선수,17상무
997,65908,2017,NC,류재인,Pitcher,,,15 NC 2차 5라운드 46순위,17NC
998,65931,2015,NC,스튜어트,Pitcher,,,15 NC 자유선발,15NC
999,65933,2015,NC,구창모,Pitcher,15000만원,60000만원,15 NC 2차 1라운드 3순위,15NC
1000,65937,2015,NC,이호중,Pitcher,20000만원,3000만원,15 NC 1차,15NC
1001,65949,2015,NC,류진욱,Pitcher,10000만원,13500만원,15 NC 2차 2라운드 21순위,15NC
1002,65964,2015,NC,이우석,Pitcher,6000만원,1500만원,15 NC 2차 6라운드 61순위,15NC
1003,66018,2009,Seattle Mariners,김선기,Pitcher,,8400만원,18 넥센 2차 1라운드 8순위,09시애틀
1004,66032,2016,KT,피노,Pitcher,,,16 KT 자유선발,16KT
1005,66039,2016,KT,한승지,Pitcher,9000만원,3000만원,16 KT 2차 2라운드 20순위,16KT
1006,66047,2016,KT,박세진,Pitcher,23000만원,3700만원,16 KT 1차,16KT
1007,66049,2016,KT,마리몬,Pitcher,,,16 KT 자유선발,16KT
1008,66050,2016,KT,로위,Pitcher,,,16 KT 자유선발,16KT
1009,66052,2009,LA Dodgers,남태혁,Infielder,,3000만원,16 KT 2차 1라운드 1순위,09LA다저스
1010,66064,2018,KT,김태오,Pitcher,5000만원,3500만원,16 KT 2차 5라운드 41순위,18KT
1011,66068,2016,KT,서의태,Pitcher,8000만원,3000만원,16 KT 2차 3라운드 21순위,16KT
1012,66098,2017,KT,김도영,Pitcher,,,16 KT 2차 7라운드 61순위,17KT
1013,66108,2016,LG,홍창기,Outfielder,8000만원,65000만원,16 LG 2차 3라운드 27순위,16LG
1014,66112,2017,LG,김기연,Catcher,7000만원,11000만원,16 LG 2차 4라운드 34순위,17LG
1015,66113,2020,LG,김호은,Infielder,5000만원,4000만원,16 LG 2차 7라운드 67순위,20LG
1016,66138,2016,LG,허프,Pitcher,,,16 LG 자유선발,16LG
1017,66145,2016,LG,김대현,Pitcher,27000만원,7500만원,16 LG 1차,16LG
1018,66154,2016,LG,코프랜드,Pitcher,,,16 LG 자유선발,16LG
1019,66160,2016,LG,유재유,Pitcher,15000만원,3200만원,16 LG 2차 1라운드 7순위,16LG
1020,66162,2016,LG,김주성,Infielder,10000만원,3500만원,16 LG 2차 2라운드 14순위,16LG
1021,66201,2016,Doosan,고봉재,Pitcher,8000만원,3300만원,16 두산 2차 3라운드 25순위,16두산
1022,66203,2016,Doosan,서예일,,,,16 두산 2차 6라운드 56순위,16두산
1023,66207,2016,Doosan,황경태,Infielder,,3000만원,16 두산 2차 2라운드 16순위,16두산
1024,66209,2016,Doosan,조수행,Outfielder,14000만원,20000만원,16 두산 2차 1라운드 5순위,16두산
1025,66226,2016,Doosan,보우덴,Pitcher,,,16 두산 자유선발,16두산
1026,66233,2016,Doosan,홍성호,Outfielder,7000만원,3300만원,16 두산 2차 4라운드 36순위,16두산
1027,66244,2016,Doosan,에반스,Infielder,,,16 두산 자유선발,16두산
1028,66291,2017,Doosan,이영하,Pitcher,35000만원,18000만원,16 두산 1차,17두산
1029,66302,2017,Nexen,채상현,Outfielder,,,16 넥센 2차 8라운드 72순위,17넥센
1030,66305,2017,Nexen,박승주,Pitcher,,4500만원,16 넥센 육성선수,17넥센
1031,66306,2016,Nexen,대니돈,Outfielder,,,16 넥센 자유선발,16넥센
1032,66309,2017,Nexen,김홍빈,Pitcher,,,16 넥센 육성선수,17넥센
1033,66323,2016,Nexen,코엘로,Pitcher,,,16 넥센 자유선발,16넥센
1034,66324,2016,Nexen,맥그레거,Pitcher,,,16 넥센 자유선발,16넥센
1035,66354,2016,Nexen,주효상,Catcher,20000만원,4400만원,16 넥센 1차,16넥센
1036,66359,2016,Nexen,유재훈,Pitcher,,,16 넥센 2차 5라운드 49순위,16넥센
1037,66392,2018,Nexen,김종덕,Catcher,,,16 넥센 육성선수,18넥센
