playerID,birthYear,birthMonth,birthDay,nationality,nameLast,nameFirst,nameGiven,weight,height,bats,throws,position
90312,1971,3,29,Korea,Ga,Nae-Yeong,Ga Nae-Yeong,168,72,R,R,Pitcher
90313,1968,4,5,Korea,Kim,Gyeong-Gi,Kim Gyeong-Gi,201,73,R,R,
90314,1970,4,28,Korea,Kang,Ho-Gyu,Kang Ho-Gyu,0,0,R,R,Outfielder
90315,1971,12,1,Korea,Kwon,Jun-Heon,Kwon Jun-Heon,220,74,R,R,Pitcher
90340,1972,2,1,Korea,Lim,Jin-Su,Lim Jin-Su,176,69,R,R,
90347,1968,6,23,Korea,Kang,Gwang-Hoe,Kang Gwang-Hoe,0,0,R,R,Outfielder
90350,1971,3,17,Korea,Cho,Ung-Cheon,Cho Ung-Cheon,181,72,R,R,
90351,1970,10,26,Korea,Cho,Yeong-Sang,Cho Yeong-Sang,0,0,R,R,Pitcher
90371,1967,10,28,Korea,Choi,Gwang-Cheon,Choi Gwang-Cheon,0,0,R,R,Catcher
90372,1967,6,25,Korea,Choi,Yong-Cheol,Choi Yong-Cheol,0,0,R,R,Infielder
90412,1967,5,3,Korea,Kim,Seong-Il,Kim Seong-Il,0,0,R,R,Outfielder
90413,1968,7,18,Korea,Kim,Jong-Cheol,Kim Jong-Cheol,0,0,R,R,Pitcher
90414,1966,10,8,Korea,Kim,Seong-Jae,Kim Seong-Jae,0,0,R,R,Infielder
90415,1967,5,5,Korea,Kim,Seon-Jin,Kim Seon-Jin,194,72,R,R,
90416,1971,6,21,Korea,Kim,Seong-Jun,Kim Seong-Jun,0,0,R,R,Pitcher
90418,1963,3,7,Korea,Gu,Dong-Hwan,Gu Dong-Hwan,0,0,R,R,Outfielder
90419,1968,10,27,Korea,Kim,Dong-Su,Kim Dong-Su,187,71,R,R,
90460,1967,5,17,Korea,Lee,Byeong-Hun,Lee Byeong-Hun,0,0,R,R,Outfielder
90475,1971,7,5,Korea,Cho,Pil-Hyeon,Cho Pil-Hyeon,0,0,R,R,Outfielder
90480,1972,1,5,Korea,Jang,Ju-Deok,Jang Ju-Deok,0,0,R,R,Infielder
90490,1968,1,15,Korea,Choi,U-Seok,Choi U-Seok,0,0,L,L,Pitcher
90510,1970,8,27,Korea,Kang,Min-Gi,Kang Min-Gi,0,0,R,R,Pitcher
90511,1967,7,28,Korea,Kim,Do-Hyeong,Kim Do-Hyeong,0,0,L,L,Pitcher
90512,1966,7,25,Korea,Kim,Chang-Gi,Kim Chang-Gi,0,0,R,R,Pitcher
90513,1964,9,14,Japan,Kim,Byung-Soo,Kim Byung-Soo,0,0,R,R,Outfielder
90514,1966,7,27,Korea,Kim,Jong-Heon,Kim Jong-Heon,168,70,R,R,Outfielder
90521,1971,3,9,Korea,Lee,Ji-Hwan,Lee Ji-Hwan,176,72,L,L,Infielder
90522,1971,6,1,Korea,Lee,Dong-Chae,Lee Dong-Chae,0,0,R,R,Infielder
90532,1968,1,4,Korea,Park,Dong-Hui,Park Dong-Hui,216,73,R,R,Pitcher
90550,1968,2,28,Korea,Jeon,Bong-Seok,Jeon Bong-Seok,0,0,R,R,Catcher
90571,1967,8,3,Korea,Son,Gil-Ho,Son Gil-Ho,0,0,R,R,Infielder
90574,1971,5,14,Korea,An,Myeong-Ho,An Myeong-Ho,0,0,R,R,Catcher
90580,1967,2,12,Korea,Yoo,Chung-Dol,Yoo Chung-Dol,0,0,R,R,Infielder
90581,1967,11,11,Korea,Gong,Pil-Seong,Gong Pil-Seong,170,70,R,R,
90611,1972,1,23,Korea,Kim,Byeong-Du,Kim Byeong-Du,0,0,R,R,Infielder
90613,1971,5,9,Korea,Kang,Dae-Seong,Kang Dae-Seong,0,0,R,R,Pitcher
90615,1971,10,11,Korea,Kim,Hyeong-Taek,Kim Hyeong-Taek,0,0,R,R,Pitcher
90643,1972,1,28,Korea,Park,Hyeon-Su,Park Hyeon-Su,0,0,R,R,Outfielder
90656,1971,10,23,Korea,Yang,Min-Seok,Yang Min-Seok,0,0,R,R,Outfielder
90658,1967,7,17,Korea,Lee,Ho-Seong,Lee Ho-Seong,176,71,R,R,Outfielder
90660,1968,10,9,Korea,Jung,Hoe-Yeol,Jung Hoe-Yeol,194,70,R,R,
90670,1971,8,5,Korea,Seo,Jeong-Pil,Seo Jeong-Pil,0,0,R,R,Pitcher
90671,1965,6,20,Korea,Cho,Chan-Gwan,Cho Chan-Gwan,0,0,R,R,Infielder
90673,1972,5,17,Korea,Jung,Seong-Hun,Jung Seong-Hun,0,0,R,R,Infielder
90685,1971,8,30,Korea,Choi,Tae-Yeong,Choi Tae-Yeong,0,0,R,R,Pitcher
90687,1971,3,28,Korea,Choi,Hyang-Nam,Choi Hyang-Nam,201,74,R,R,
90695,1972,9,28,Korea,Hong,Hyeon-U,Hong Hyeon-U,183,71,R,R,Infielder
90759,1963,1,26,Korea,Lee,Hyo-Bong,Lee Hyo-Bong,0,0,R,R,Pitcher
90761,1967,1,20,Korea,Ji,Hwa-Dong,Ji Hwa-Dong,0,0,R,R,Infielder
90768,1965,4,6,Korea,Jin,Sang-Bong,Jin Sang-Bong,0,0,R,R,Outfielder
90771,1971,11,2,Korea,Lim,Don-Yeong,Lim Don-Yeong,0,0,R,R,Outfielder
90774,1965,9,28,Korea,Yoo,Tae-Wan,Yoo Tae-Wan,0,0,R,R,Outfielder
90811,1971,7,14,Korea,Kim,In-Cheol,Kim In-Cheol,187,74,R,R,Outfielder
90850,1967,4,9,Korea,Lee,Tae-Il,Lee Tae-Il,0,0,R,R,Pitcher
90851,1971,3,21,Korea,Lee,Sang-Hun,Lee Sang-Hun,181,71,R,R,Pitcher
90852,1971,2,26,Korea,Lee,Gyu-Chang,Lee Gyu-Chang,0,0,R,R,Infielder
90853,1971,4,25,Korea,Lee,Sang-Mok,Lee Sang-Mok,176,74,R,R,Pitcher
90860,1967,6,12,Korea,Park,Hong-Cheol,Park Hong-Cheol,0,0,R,R,Outfielder
90869,1970,12,30,Korea,Park,In-Gu,Park In-Gu,0,0,L,L,Outfielder
90876,1972,5,22,Korea,Jung,Gyeong-Hun,Jung Gyeong-Hun,161,71,R,R,Infielder
90880,1967,5,3,Korea,Choi,Hyeon-Jun,Choi Hyeon-Jun,0,0,R,R,Pitcher
90911,1959,1,2,Korea,Jang,Jin-Beom,Jang Jin-Beom,0,0,R,R,Infielder
91006,1968,6,23,Korea,Song,Gu-Hong,Song Gu-Hong,172,72,R,R,
91011,1971,5,17,Korea,Lee,Byeong-Seok,Lee Byeong-Seok,216,74,R,R,Pitcher
91015,1973,1,28,Korea,Lee,Jong-Yeol,Lee Jong-Yeol,165,71,R,R,
91032,1968,11,19,Korea,So,Sun-Bae,So Sun-Bae,0,0,R,R,Infielder
91044,1968,9,25,Korea,Na,Jin-Gyun,Na Jin-Gyun,0,0,R,R,Outfielder
91059,1968,10,24,USA,Seo,Wang-Kwon,Seo Wang-Kwon,0,0,R,R,Pitcher
91066,1972,9,9,Korea,Na,Seong-Yeol,Na Seong-Yeol,0,0,R,R,Pitcher
91067,1972,10,24,Korea,Kim,Seong-Gi,Kim Seong-Gi,0,0,R,R,Infielder
91101,1972,6,28,Korea,Kim,Seung-Nam,Kim Seung-Nam,0,0,R,R,Pitcher
91104,1971,9,14,Korea,Moon,Gwi-Seok,Moon Gwi-Seok,0,0,R,R,Pitcher
91106,1968,7,2,Korea,Oh,Hui-Ju,Oh Hui-Ju,0,0,R,R,Pitcher
91112,1973,5,1,Korea,Kim,Jae-Deok,Kim Jae-Deok,0,0,L,L,Outfielder
91113,1971,9,9,Korea,Yang,Hoe-Yeol,Yang Hoe-Yeol,0,0,R,R,Infielder
91114,1968,3,26,Korea,Lee,Jong-Taek,Lee Jong-Taek,0,0,L,L,Outfielder
91119,1968,11,20,Korea,Lee,Seok-Gu,Lee Seok-Gu,0,0,L,L,Pitcher
91138,1969,2,7,Korea,Oh,Jong-U,Oh Jong-U,0,0,R,R,Pitcher
91145,1900,1,1,Korea,Moon,Gi-Yeong,Moon Gi-Yeong,0,0,S,S,Infielder
91151,1968,7,2,Korea,Kim,Gi-Deok,Kim Gi-Deok,0,0,R,R,Pitcher
91153,1972,4,25,Korea,Kim,Tae-Hyeong,Kim Tae-Hyeong,0,0,L,L,Pitcher
91160,1975,5,23,Korea,Kim,Seong-Sik,Kim Seong-Sik,0,0,R,R,Pitcher
91168,1968,8,15,Korea,Lee,Seung-Bae,Lee Seung-Bae,0,0,R,R,Pitcher
91201,1968,1,16,Korea,Kwon,Yeong-Il,Kwon Yeong-Il,0,0,R,R,Pitcher
91202,1968,7,23,Korea,Kim,Ik-Jae,Kim Ik-Jae,176,72,L,L,Pitcher
91206,1972,5,20,Korea,Kang,Byeong-Gyu,Kang Byeong-Gyu,165,73,R,R,Pitcher
91210,1972,12,25,Korea,Lee,Jong-Min,Lee Jong-Min,165,69,R,R,Infielder
91211,1974,8,12,Korea,Kim,In-Cheol,Kim In-Cheol,0,0,R,R,Infielder
91212,1968,12,22,Korea,Park,Cheon-Yu,Park Cheon-Yu,0,0,R,R,Outfielder
91213,1972,10,28,Korea,Choi,Yeong-Sul,Choi Yeong-Sul,0,0,L,L,Outfielder
91314,1968,7,2,Korea,Jeon,Il-Su,Jeon Il-Su,0,0,R,R,Pitcher
91323,1968,10,3,Korea,Kim,Hong-Gi,Kim Hong-Gi,0,0,R,R,Outfielder
91326,1965,11,22,Korea,Jung,Yeong-Jin,Jung Yeong-Jin,0,0,R,R,Outfielder
91328,1967,8,28,Korea,Lee,Yong-Ho,Lee Yong-Ho,0,0,R,R,Pitcher
91333,1968,9,2,Korea,Ju,Gyeong-Eop,Ju Gyeong-Eop,0,0,R,R,Outfielder
91340,1972,3,22,Korea,Shin,Sang-Yun,Shin Sang-Yun,0,0,L,L,Pitcher
91344,1972,1,21,Korea,Lee,Geun-Yeop,Lee Geun-Yeop,190,75,R,R,
91350,1968,3,1,Korea,Yeom,Gyeong-Yeop,Yeom Gyeong-Yeop,143,70,R,R,
91351,1968,4,9,Korea,Baek,Seong-Jin,Baek Seong-Jin,0,0,R,R,Infielder
91355,1962,8,13,Japan,Jung,Moon-Un,Jung Moon-Un,0,0,R,R,Outfielder
91402,1972,4,20,Korea,Lee,U-Su,Lee U-Su,165,72,R,R,Infielder
91403,1968,3,20,Korea,Park,Il-Hyeon,Park Il-Hyeon,0,0,R,R,Outfielder
91409,1968,6,7,Korea,Yoon,Yong-Ha,Yoon Yong-Ha,0,0,L,L,Outfielder
91416,1968,9,2,Korea,Lee,Yeong-Jae,Lee Yeong-Jae,0,0,R,R,Catcher
91444,1960,3,28,Korea,Choi,Hong-Seok,Choi Hong-Seok,0,0,R,R,Outfielder
91448,1972,12,27,Korea,Son,Yeong-Cheol,Son Yeong-Cheol,0,0,R,R,Pitcher
91449,1972,3,28,Korea,Choi,Hyeong-Hyeon,Choi Hyeong-Hyeon,170,71,R,R,Catcher
91465,1972,6,12,Korea,Jeon,Sang-Ryeol,Jeon Sang-Ryeol,170,69,L,L,
91466,1972,6,8,Korea,Heo,Sam-Yeong,Heo Sam-Yeong,174,72,R,R,
91470,1972,12,14,Korea,Shin,Dong-Ju,Shin Dong-Ju,183,72,R,R,
91471,1972,2,3,Korea,Lee,Sang-Beom,Lee Sang-Beom,0,0,R,R,Pitcher
91511,1969,2,15,Korea,Jeon,Jun-Ho,Jeon Jun-Ho,159,71,L,L,
91514,1969,1,27,Korea,Park,Jeong-Tae,Park Jeong-Tae,161,69,R,R,
91523,1973,1,3,Korea,Kim,Min-Jae,Kim Min-Jae,185,71,R,R,
91536,1967,3,12,Korea,Kim,Tae-Seok,Kim Tae-Seok,216,75,R,R,
91545,1969,5,2,Korea,Jeon,Ho-Geun,Jeon Ho-Geun,0,0,R,R,Catcher
91556,1972,5,10,Korea,Kim,Hyo-Yong,Kim Hyo-Yong,0,0,R,R,Outfielder
91558,1968,2,15,Korea,Kang,Hyeon-Cheol,Kang Hyeon-Cheol,0,0,R,R,Outfielder
91608,1969,6,16,Korea,Park,Jae-Yong,Park Jae-Yong,192,70,L,L,
91624,1975,6,13,Korea,Choi,Hui-Chang,Choi Hui-Chang,0,0,R,R,Infielder
91699,1967,10,13,Korea,Kim,U-Hyeon,Kim U-Hyeon,0,0,R,R,Outfielder
91708,1968,8,16,Korea,Kim,Seok-Yeon,Kim Seok-Yeon,190,70,R,R,
91719,1968,11,23,Korea,Kim,Gi-Yeol,Kim Gi-Yeol,0,0,L,L,Pitcher
91729,1968,12,28,Korea,Kim,In-Gwon,Kim In-Gwon,0,0,R,R,Pitcher
91734,1967,12,20,Korea,Yang,Yong-Mo,Yang Yong-Mo,187,71,R,R,
91739,1968,9,25,Korea,Lim,Ju-Taek,Lim Ju-Taek,179,71,R,R,Outfielder
91750,1968,4,7,Korea,Kim,Won-Geun,Kim Won-Geun,0,0,R,R,Infielder
91752,1968,6,2,Korea,Lim,Seong-U,Lim Seong-U,0,0,L,L,Outfielder
91763,1972,11,2,Korea,Lim,Gyu-Dae,Lim Gyu-Dae,0,0,R,R,Pitcher
91764,1973,2,28,Korea,Kim,Il-Hun,Kim Il-Hun,0,0,R,R,Infielder
91772,1972,8,12,Korea,Gong,Yong-U,Gong Yong-U,0,0,R,R,Pitcher
91776,1972,10,20,Korea,Jang,Jin-Seong,Jang Jin-Seong,0,0,R,R,Infielder
91778,1972,8,18,Korea,Park,Sang-Hyeon,Park Sang-Hyeon,0,0,R,R,Outfielder
91803,1969,5,23,Korea,Kim,Gi-Tae,Kim Gi-Tae,187,71,L,L,
91806,1968,8,3,Korea,Jung,Hak-Won,Jung Hak-Won,0,0,R,R,Infielder
91809,1968,12,27,Korea,Song,In-Ho,Song In-Ho,0,0,R,R,Infielder
91818,1967,10,7,Korea,Cho,Gyu-Je,Cho Gyu-Je,159,68,L,L,
91819,1968,3,15,Korea,Kwon,Yeong-Jin,Kwon Yeong-Jin,0,0,R,R,Pitcher
91821,1968,10,14,Korea,Kang,Gil-Yong,Kang Gil-Yong,150,69,R,R,Pitcher
91823,1968,4,24,Korea,Kim,Sang-Jae,Kim Sang-Jae,0,0,R,R,Infielder
91831,1969,1,20,Korea,Park,Seong-Gi,Park Seong-Gi,176,69,L,L,
91833,1968,6,4,Korea,Kim,Gi-Deok,Kim Gi-Deok,176,69,R,R,Pitcher
91835,1968,11,10,Korea,Park,Gi-Taek,Park Gi-Taek,0,0,R,R,Outfielder
91838,1967,4,9,Korea,Kim,Gyeong-Su,Kim Gyeong-Su,0,0,R,R,Infielder
91848,1972,7,5,Korea,Kim,Won-Hyeong,Kim Won-Hyeong,165,70,R,R,
91868,1968,8,5,Korea,No,Chun-Seop,No Chun-Seop,0,0,R,R,Pitcher
91870,1968,8,4,Korea,Kang,Nam-Gyu,Kang Nam-Gyu,0,0,L,L,Outfielder
91871,1966,10,20,Korea,Choi,Jun-Ho,Choi Jun-Ho,0,0,L,L,Outfielder
91872,1969,1,21,Korea,Ko,Seung-Hun,Ko Seung-Hun,0,0,R,R,Outfielder
91875,1972,11,16,Korea,Kim,Jeong-Su,Kim Jeong-Su,0,0,R,R,Infielder
91876,1972,10,9,Korea,Yoo,Seong-Gi,Yoo Seong-Gi,0,0,R,R,Infielder
91879,1969,9,7,Korea,Kim,Hyeong-Tae,Kim Hyeong-Tae,0,0,R,R,Infielder
91884,1968,8,4,Korea,Kim,Dong-Su,Kim Dong-Su,0,0,L,L,Pitcher
91899,1968,1,8,Korea,Park,Jin-Seok,Park Jin-Seok,176,70,R,R,Pitcher
91960,1963,12,25,Korea,Lim,Chae-Seop,Lim Chae-Seop,0,0,R,R,Infielder
92201,1972,3,2,Korea,Cho,Jung-Seok,Cho Jung-Seok,0,0,R,R,Pitcher
92202,1969,10,28,Korea,Kwon,Myeong-Cheol,Kwon Myeong-Cheol,198,72,R,R,
92204,1970,11,25,Korea,Cho,Gyeong-Taek,Cho Gyeong-Taek,207,72,R,R,
92206,1972,11,14,Korea,Lee,Jeon-Jin,Lee Jeon-Jin,0,0,R,R,Infielder
92207,1970,2,13,Korea,An,Gyeong-Hyeon,An Gyeong-Hyeon,181,72,R,R,Infielder
92209,1973,10,29,Korea,So,Sang-Yeong,So Sang-Yeong,0,0,R,R,Infielder
92210,1973,8,27,Korea,Kim,Jeong-Gyu,Kim Jeong-Gyu,176,72,R,R,Infielder
92211,1969,6,15,Korea,Jang,Won-Jin,Jang Won-Jin,214,74,R,R,
92220,1969,7,15,Korea,Lee,Sang-Hyeon,Lee Sang-Hyeon,0,0,L,L,Pitcher
92271,1971,8,4,Korea,No,Seok-Gi,No Seok-Gi,0,0,L,L,Pitcher
92301,1970,3,1,Korea,Jung,Min-Tae,Jung Min-Tae,198,72,R,R,
92302,1973,10,3,Korea,An,Byeong-Won,An Byeong-Won,214,73,R,R,
92303,1967,4,14,Korea,Jang,Gwang-Ho,Jang Gwang-Ho,187,72,R,R,
92304,1973,12,25,Korea,Lee,Jae-Ju,Lee Jae-Ju,220,74,R,R,Infielder
92306,1974,3,14,Korea,Hwang,Yun-Seong,Hwang Yun-Seong,194,73,L,L,Infielder
92307,1969,2,15,Korea,Yoo,Yeong-Hwan,Yoo Yeong-Hwan,0,0,R,R,Infielder
92308,1973,9,7,Korea,Lee,Gyeong-Ho,Lee Gyeong-Ho,0,0,R,R,Pitcher
92309,1969,10,10,Korea,Seo,Jeong-Min,Seo Jeong-Min,0,0,R,R,Outfielder
92310,1968,6,3,Korea,Jang,Deok-Yeong,Jang Deok-Yeong,0,0,R,R,Outfielder
92311,1972,10,6,Korea,Oh,Sang-Uk,Oh Sang-Uk,0,0,R,R,Outfielder
92313,1972,6,10,Korea,Kim,Heung-Man,Kim Heung-Man,0,0,R,R,Pitcher
92401,1969,10,22,Korea,Kim,Tae-Han,Kim Tae-Han,192,71,L,L,
92402,1969,11,16,Korea,Park,Cheol-Su,Park Cheol-Su,0,0,R,R,Pitcher
92403,1968,7,8,Korea,Oh,Bong-Ok,Oh Bong-Ok,212,72,R,R,Pitcher
92404,1973,3,1,Korea,Kwak,Chae-Jin,Kwak Chae-Jin,207,74,R,R,Pitcher
92405,1969,5,24,Korea,Kim,Jeong-Min,Kim Jeong-Min,0,0,R,R,Catcher
92406,1968,2,15,Korea,Park,Cheol-Hui,Park Cheol-Hui,0,0,R,R,Infielder
92407,1968,2,23,Korea,Kim,Tae-Ryong,Kim Tae-Ryong,165,69,R,R,
92408,1972,8,6,Korea,Jeon,Jong-Jin,Jeon Jong-Jin,0,0,R,R,Infielder
92409,1969,6,20,Korea,Han,Gi-Cheol,Han Gi-Cheol,0,0,R,R,Outfielder
92410,1970,2,27,Korea,Park,Gwang-Yul,Park Gwang-Yul,0,0,R,R,Outfielder
92411,1970,1,2,Korea,Dong,Bong-Cheol,Dong Bong-Cheol,187,71,L,L,
92412,1969,4,29,Korea,Kang,Du-Gon,Kang Du-Gon,0,0,R,R,Infielder
92501,1969,10,1,Korea,Ga,Deuk-Yeom,Ga Deuk-Yeom,179,72,L,L,
92502,1968,4,28,Korea,Kim,Sang-Hyeon,Kim Sang-Hyeon,0,0,R,R,Pitcher
92503,1969,5,2,Korea,Lee,Yo-Seop,Lee Yo-Seop,0,0,R,R,Pitcher
92504,1969,3,30,Korea,Bae,Suk-Hyeon,Bae Suk-Hyeon,0,0,R,R,Pitcher
92506,1969,4,20,Korea,Yoon,Hyeong-Bae,Yoon Hyeong-Bae,192,71,R,R,
92508,1973,3,20,Korea,Yeom,Jong-Seok,Yeom Jong-Seok,220,76,R,R,
92509,1970,1,5,Korea,Kang,Seong-U,Kang Seong-U,181,68,R,R,
92510,1970,2,4,Korea,Park,Gye-Won,Park Gye-Won,187,73,R,R,
92511,1967,10,7,Korea,Kim,Mi-Ho,Kim Mi-Ho,0,0,R,R,Infielder
92512,1969,10,20,Korea,Park,Ji-Hwan,Park Ji-Hwan,0,0,R,R,Infielder
92514,1974,3,9,Korea,Lee,Tae-Hwan,Lee Tae-Hwan,0,0,R,R,Infielder
92515,1966,12,12,Japan,Kim,Haeng-Hee,Kim Haeng-Hee,0,0,L,L,Infielder
92517,1973,7,24,Korea,Kwak,Jae-Seong,Kwak Jae-Seong,216,75,R,R,Pitcher
92601,1973,4,4,Korea,Yang,Seung-Cheol,Yang Seung-Cheol,0,0,R,R,Pitcher
92602,1973,2,25,Korea,Kim,Bong-Yeong,Kim Bong-Yeong,187,73,R,R,Pitcher
92607,1969,5,2,Korea,Kim,Byeong-Jo,Kim Byeong-Jo,0,0,R,R,Outfielder
92608,1970,12,12,Korea,Kim,Tae-Dong,Kim Tae-Dong,0,0,R,R,Outfielder
92609,1970,1,7,Korea,Gu,Han-Seong,Gu Han-Seong,0,0,R,R,Infielder
92610,1972,3,7,Korea,Shin,Gyeong-Ho,Shin Gyeong-Ho,0,0,R,R,Outfielder
92612,1968,9,17,Korea,Park,Jae-Beol,Park Jae-Beol,0,0,L,L,Outfielder
92701,1969,8,15,Korea,Ji,Yeon-Gyu,Ji Yeon-Gyu,185,73,R,R,
92702,1969,5,27,Korea,Kim,Jae-Seong,Kim Jae-Seong,0,0,R,R,Pitcher
92704,1972,3,28,Korea,Jung,Min-Cheol,Jung Min-Cheol,179,74,R,R,
92708,1969,9,16,Korea,Kim,Hong-Jip,Kim Hong-Jip,0,0,R,R,Catcher
92711,1970,1,26,Korea,Kim,Il-Hyeok,Kim Il-Hyeok,0,0,R,R,Outfielder
92712,1969,8,12,Korea,Shin,Il-Ho,Shin Il-Ho,0,0,R,R,Infielder
92801,1969,3,19,Korea,Bang,Geuk-Cheon,Bang Geuk-Cheon,0,0,R,R,Pitcher
92802,1969,3,7,Korea,Lim,Chang-Sik,Lim Chang-Sik,187,72,R,R,Pitcher
92803,1969,1,29,Korea,Shin,Hyeon-Dae,Shin Hyeon-Dae,0,0,R,R,Pitcher
92806,1967,4,11,Korea,Hwang,Tae-Ho,Hwang Tae-Ho,0,0,R,R,Pitcher
92809,1972,7,11,Korea,Park,Gyeong-Wan,Park Gyeong-Wan,168,70,R,R,
92812,1969,12,12,Korea,Yoo,Tae-Yeong,Yoo Tae-Yeong,0,0,R,R,Infielder
92815,1973,11,16,Korea,Kang,Hyo-Seop,Kang Hyo-Seop,0,0,R,R,Infielder
92816,1967,1,18,Korea,Lee,Sang-Dae,Lee Sang-Dae,0,0,L,L,Outfielder
92817,1970,2,9,Korea,Woo,Hyo-Dong,Woo Hyo-Dong,0,0,R,R,Outfielder
92818,1969,9,5,Korea,Yoo,Yeong-Won,Yoo Yeong-Won,0,0,R,R,Infielder
92901,1969,4,20,Korea,Cha,Myeong-Seok,Cha Myeong-Seok,203,72,R,R,
92904,1969,12,19,Korea,Kim,Sang-Mo,Kim Sang-Mo,0,0,R,R,Catcher
92905,1970,2,11,Korea,Kim,Jeong-Jun,Kim Jeong-Jun,185,71,R,R,
92906,1973,7,27,Korea,Park,Jong-Ho,Park Jong-Ho,183,69,R,R,
92907,1967,12,9,Korea,Cho,Byeong-Il,Cho Byeong-Il,0,0,R,R,Outfielder
92913,1969,8,29,Korea,No,Jong-U,No Jong-U,0,0,R,R,Pitcher
92914,1969,6,25,Korea,Kim,Yu-Jin,Kim Yu-Jin,187,72,R,R,Pitcher
92915,1969,7,5,Korea,Min,Won-Gi,Min Won-Gi,0,0,L,L,Pitcher
93112,1970,3,15,Korea,Kim,Jeong-Min,Kim Jeong-Min,183,72,R,R,
93121,1971,12,9,Korea,Kang,Bong-Su,Kang Bong-Su,0,0,L,L,Pitcher
93122,1970,10,15,Korea,Dang,Sin-Sang,Dang Sin-Sang,0,0,R,R,Catcher
93125,1971,2,1,Korea,Park,Jae-Ho,Park Jae-Ho,0,0,R,R,Outfielder
93136,1970,10,10,Korea,Kim,Gyeong-Ha,Kim Gyeong-Ha,0,0,R,R,Outfielder
93147,1971,3,11,Korea,Lee,Sang-Hun,Lee Sang-Hun,198,71,L,L,
93150,1970,10,10,Korea,Choi,Gyu-Ha,Choi Gyu-Ha,0,0,R,R,Infielder
93154,1971,10,9,Australia,Kim,Tae-Min,Kim Tae-Min,0,0,R,R,Outfielder
93155,1974,5,5,Korea,Kim,Hyeok-Seop,Kim Hyeok-Seop,176,71,R,R,Pitcher
93156,1970,8,17,Korea,Cho,Han-Cheol,Cho Han-Cheol,0,0,R,R,Pitcher
93166,1974,3,21,Korea,Choi,Seung-Min,Choi Seung-Min,183,73,R,R,Pitcher
93201,1969,6,9,Korea,Hwang,Il-Gwon,Hwang Il-Gwon,0,0,R,R,Infielder
93217,1970,7,5,Korea,Park,Sang-Geun,Park Sang-Geun,183,72,R,R,Pitcher
93219,1971,8,18,Korea,Kim,Gyeong-Won,Kim Gyeong-Won,220,72,R,R,
93225,1975,5,24,Korea,Lee,Do-Hyeong,Lee Do-Hyeong,225,72,R,R,
93240,1970,8,5,Korea,Choo,Seong-Geon,Choo Seong-Geon,198,73,R,R,Infielder
93242,1969,3,19,Korea,Kim,Min-Ho,Kim Min-Ho,179,71,R,R,
93243,1969,7,23,Korea,Kim,Jong-Seong,Kim Jong-Seong,0,0,R,R,Outfielder
93245,1970,5,6,Korea,Lee,Yong-Ho,Lee Yong-Ho,190,71,R,R,
93265,1974,8,12,Korea,Gong,Yu-Seon,Gong Yu-Seon,0,0,R,R,Infielder
93309,1970,8,11,Korea,Son,Cha-Hun,Son Cha-Hun,170,71,R,R,Infielder
93311,1971,1,30,Korea,Kim,Hong-Jip,Kim Hong-Jip,198,70,L,L,Pitcher
93314,1970,8,15,Korea,Kim,Gap-Jung,Kim Gap-Jung,165,69,R,R,Outfielder
93332,1974,5,20,Korea,Kim,Seong-Jun,Kim Seong-Jun,187,72,R,R,Catcher
93336,1970,9,26,Korea,Gong,Ui-Sik,Gong Ui-Sik,0,0,R,R,Outfielder
93339,1970,12,29,Korea,Gye,Gi-Beom,Gye Gi-Beom,0,0,R,R,Outfielder
93349,1974,10,23,Korea,Jang,Yong-Dae,Jang Yong-Dae,179,71,R,R,Outfielder
93357,1974,3,10,Korea,No,Seung-Uk,No Seung-Uk,172,70,R,R,Pitcher
93362,1973,7,2,Korea,Kim,Seon-U,Kim Seon-U,0,0,R,R,Catcher
93367,1973,6,7,Korea,Kim,Min-Beom,Kim Min-Beom,170,70,L,L,Pitcher
93404,1970,4,23,Korea,Choi,Hong-Ju,Choi Hong-Ju,0,0,R,R,Outfielder
93410,1969,5,26,Korea,Yang,Jun-Hyeok,Yang Jun-Hyeok,209,74,L,L,Outfielder
93411,1970,11,3,Korea,Jung,Yeong-Gyu,Jung Yeong-Gyu,185,73,L,L,Outfielder
93417,1970,9,3,Korea,Park,Chung-Sik,Park Chung-Sik,174,72,R,R,Pitcher
93424,1965,9,15,Japan,Kang,Tae-Yoon,Kang Tae-Yoon,0,0,R,R,Outfielder
93425,1972,9,25,Korea,Kim,Jong-Guk,Kim Jong-Guk,0,0,R,R,Pitcher
93443,1972,1,22,Korea,Choi,Byeong-Guk,Choi Byeong-Guk,0,0,R,R,Infielder
93453,1970,7,6,Korea,Kim,Hyeon-Uk,Kim Hyeon-Uk,181,72,R,R,
93475,1974,11,20,Korea,Choi,Han-Gyeong,Choi Han-Gyeong,187,73,R,R,Pitcher
93494,1973,3,24,Korea,Lee,Dong-Su,Lee Dong-Su,220,72,R,R,
93502,1974,1,5,Korea,Jung,Ho-Jin,Jung Ho-Jin,227,67,R,R,
93523,1970,4,5,Korea,Song,Tae-Il,Song Tae-Il,216,69,R,R,
93525,1969,3,15,Korea,Cho,Gyu-Cheol,Cho Gyu-Cheol,165,70,R,R,Infielder
93547,1970,7,11,Korea,Kim,Gyeong-Hwan,Kim Gyeong-Hwan,0,0,R,R,Pitcher
93550,1970,4,6,Korea,Kim,Jeong-Hun,Kim Jeong-Hun,0,0,R,R,Pitcher
