playerID,birthYear,birthMonth,birthDay,birthCountry,nameLast,nameFirst,nameFull,weight,height,bats,throws
88751,1965,5,20,South Korea,An,Seong-Su,Seong-Su An,0,0,R,R
88770,1965,6,2,South Korea,Han,Yong-Deok,Yong-Deok Han,185,72,R,R
88771,1955,5,10,South Korea,Kwak,Dong-Yeol,Dong-Yeol Kwak,0,0,R,R
88772,1964,3,22,South Korea,Cho,Yang-Geun,Yang-Geun Cho,0,0,R,R
88773,1965,2,13,South Korea,Oh,Hyo-Geun,Hyo-Geun Oh,0,0,R,R
88774,1969,11,15,South Korea,Ji,Seong-Gyu,Seong-Gyu Ji,0,0,L,L
89110,1964,3,1,South Korea,Kim,Deok-Geun,Deok-Geun Kim,0,0,R,R
89111,1965,12,13,South Korea,Kim,Gi-Beom,Gi-Beom Kim,172,70,L,L
89120,1967,7,27,South Korea,Lee,Seung-Beom,Seung-Beom Lee,0,0,R,R
89131,1967,1,23,South Korea,Park,Seong-Hun,Seong-Hun Park,0,0,R,R
89142,1967,1,21,South Korea,Choi,Hun-Jae,Hun-Jae Choi,172,70,L,L
89170,1966,11,13,South Korea,Han,Myeong-Su,Myeong-Su Han,0,0,R,R
89172,1967,1,11,South Korea,Na,Ung,Ung Na,0,0,R,R
89173,1971,2,6,South Korea,Jeon,Tae-Geon,Tae-Geon Jeon,0,0,R,R
89174,1970,11,2,South Korea,Bae,Hyeon-U,Hyeon-U Bae,0,0,R,R
89175,1965,1,15,South Korea,No,Chan-Yeop,Chan-Yeop No,170,69,R,R
89211,1966,10,12,South Korea,Kim,Dong-Hyeon,Dong-Hyeon Kim,0,0,R,R
89212,1966,3,15,South Korea,Kim,Bo-Seon,Bo-Seon Kim,0,0,R,R
89214,1971,2,28,South Korea,Kim,Jong-Seok,Jong-Seok Kim,198,72,L,L
89220,1966,9,15,South Korea,Lee,Jin,Jin Lee,0,0,L,L
89221,1966,7,29,South Korea,Lee,Myeong-Su,Myeong-Su Lee,183,71,R,R
89230,1962,6,30,South Korea,Kim,Jin-Gyu,Jin-Gyu Kim,0,0,R,R
89269,1969,5,14,South Korea,Kim,Hyeong-Gyun,Hyeong-Gyun Kim,0,0,R,R
89270,1966,12,27,South Korea,Gu,Dong-U,Dong-U Gu,198,70,L,L
89271,1971,2,24,South Korea,Hong,Gil-Nam,Gil-Nam Hong,0,0,R,R
89272,1967,3,18,South Korea,Kwak,Yeon-Su,Yeon-Su Kwak,0,0,R,R
89273,1970,5,1,South Korea,Song,Myeong-Cheol,Myeong-Cheol Song,0,0,R,R
89310,1964,5,19,South Korea,Kim,Jin-Han,Jin-Han Kim,0,0,R,R
89311,1966,10,19,South Korea,Kim,Pung-Gi,Pung-Gi Kim,0,0,R,R
89321,1966,5,2,South Korea,Lee,Hui-Seong,Hui-Seong Lee,0,0,L,L
89330,1964,9,27,South Korea,Park,Eun-Jin,Eun-Jin Park,0,0,R,R
89331,1967,2,22,South Korea,Park,Jun-Tae,Jun-Tae Park,165,68,R,R
89350,1961,11,13,South Korea,Jung,Myeong-Jin,Myeong-Jin Jung,0,0,R,R
89351,1966,6,14,South Korea,Jung,Myeong-Won,Myeong-Won Jung,196,74,R,R
89370,1965,11,20,South Korea,No,Min-Seung,Min-Seung No,0,0,R,R
89371,1965,8,4,South Korea,Heo,Jeong-Uk,Jeong-Uk Heo,0,0,R,R
89372,1966,6,4,South Korea,Yoon,Seong-Hun,Seong-Hun Yoon,0,0,R,R
89397,1969,2,10,South Korea,Cho,Jin-Gu,Jin-Gu Cho,0,0,L,L
89410,1970,5,11,South Korea,Kim,Sang-Yeop,Sang-Yeop Kim,209,74,R,R
89420,1965,3,11,South Korea,Lee,Jong-Ok,Jong-Ok Lee,0,0,R,R
89430,1970,6,17,South Korea,Park,Yong-Jun,Yong-Jun Park,0,0,L,L
89431,1970,4,15,South Korea,Park,Jeong-Eun,Jeong-Eun Park,0,0,R,R
89440,1964,12,25,South Korea,Choi,Hae-Myeong,Hae-Myeong Choi,165,68,R,R
89450,1970,1,23,South Korea,Jung,Jon-Su,Jon-Su Jung,0,0,R,R
89470,1965,9,3,South Korea,Yoo,Myeong-Seon,Myeong-Seon Yoo,0,0,R,R
89471,1962,8,9,Japan,Song,Kwang-Hoon,Kwang-Hoon Song,0,0,R,R
89475,1964,2,25,South Korea,Kang,Gi-Ung,Gi-Ung Kang,159,68,R,R
89476,1965,2,10,South Korea,Kang,Yeong-Su,Yeong-Su Kang,0,0,R,R
89477,1967,8,5,South Korea,Na,Gwang-Nam,Gwang-Nam Na,0,0,R,R
89478,1967,2,28,South Korea,Kang,Jong-Pil,Jong-Pil Kang,0,0,R,R
89511,1966,8,6,South Korea,Kim,Cheong-Su,Cheong-Su Kim,0,0,R,R
89512,1965,8,2,South Korea,Kim,Seon-Il,Seon-Il Kim,0,0,R,R
89513,1967,1,26,South Korea,Kim,In-Ho,In-Ho Kim,185,71,R,R
89514,1966,12,14,South Korea,Kim,Sang-U,Sang-U Kim,0,0,L,R
89520,1970,3,5,South Korea,Lee,Sang-Beon,Sang-Beon Lee,0,0,R,R
89522,1966,4,6,South Korea,Lee,Jong-Un,Jong-Un Lee,174,69,L,L
89570,1966,8,25,South Korea,Seo,Ho-Jin,Ho-Jin Seo,0,0,R,R
89572,1965,7,14,South Korea,Hyeon,Nam-Su,Nam-Su Hyeon,0,0,R,R
89573,1966,3,3,South Korea,Yoon,Dong-Bae,Dong-Bae Yoon,0,0,R,R
89610,1970,7,29,South Korea,Kim,Jeong-Hun,Jeong-Hun Kim,0,0,R,R
89611,1966,8,20,South Korea,Kim,Tae-Wan,Tae-Wan Kim,0,0,R,R
89620,1966,5,24,South Korea,Lee,Gang-Cheol,Gang-Cheol Lee,172,71,R,R
89621,1965,3,14,South Korea,Lee,Gwang-U,Gwang-U Lee,183,72,R,R
89622,1970,11,19,South Korea,Lee,Gyeong-Bok,Gyeong-Bok Lee,0,0,R,R
89630,1970,7,9,South Korea,Park,Byeong-Ho,Byeong-Ho Park,0,0,R,R
89651,1971,10,28,South Korea,Jung,Dong-Hae,Dong-Hae Jung,0,0,L,L
89660,1965,5,11,South Korea,Jang,Ho-Ik,Ho-Ik Jang,0,0,R,R
89670,1964,5,1,South Korea,Cho,Gye-Hyeon,Gye-Hyeon Cho,192,70,R,R
89672,1971,5,15,South Korea,Kang,Tae-Won,Tae-Won Kang,183,71,L,L
89673,1970,10,23,South Korea,Yoo,Chang-Gyun,Chang-Gyun Yoo,0,0,R,R
89674,1967,3,6,South Korea,Yoon,Jae-Ho,Jae-Ho Yoon,0,0,R,R
89675,1966,3,14,South Korea,Moon,Seung-Hun,Seung-Hun Moon,0,0,R,R
89710,1966,10,28,South Korea,Kim,Rak-Gi,Rak-Gi Kim,0,0,R,R
89712,1970,8,9,South Korea,Kim,Yong-Seon,Yong-Seon Kim,0,0,R,R
89720,1971,2,12,South Korea,Lee,Eun-Seung,Eun-Seung Lee,0,0,R,R
89721,1967,2,15,South Korea,Lee,Jong-Ho,Jong-Ho Lee,159,68,R,R
89730,1966,7,22,South Korea,Park,Seon-Il,Seon-Il Park,0,0,R,R
89770,1966,2,16,South Korea,Song,Jin-U,Jin-U Song,176,71,L,L
89771,1966,2,10,South Korea,Jin,Jeong-Pil,Jeong-Pil Jin,0,0,R,R
89772,1970,1,1,South Korea,Son,Chang-Hyeon,Chang-Hyeon Son,0,0,R,R
89773,1968,11,13,South Korea,Won,Geun-Ho,Geun-Ho Won,0,0,R,R
89775,1968,5,25,South Korea,Seong,Gun-Cheol,Gun-Cheol Seong,0,0,L,R
89776,1966,3,10,South Korea,Son,Gyeong-Ho,Gyeong-Ho Son,0,0,R,R
89777,1967,7,20,South Korea,Hwang,Dae-Yeon,Dae-Yeon Hwang,198,72,R,R
89778,1967,12,7,South Korea,Kang,Seok-Cheon,Seok-Cheon Kang,192,73,R,R
89784,1969,7,12,South Korea,Jung,Jong-Heon,Jong-Heon Jung,0,0,L,L
90000,1969,9,2,South Korea,Choi,Dal-Ho,Dal-Ho Choi,0,0,R,R
90001,1964,11,23,South Korea,Jung,In-Jo,In-Jo Jung,0,0,R,R
90002,1966,6,4,South Korea,Kim,Gi-Wan,Gi-Wan Kim,0,0,L,L
90003,1967,6,2,South Korea,Gu,Dae-Jin,Dae-Jin Gu,0,0,R,R
90004,1967,10,7,South Korea,Kim,Seok-Gi,Seok-Gi Kim,205,71,R,R
90012,1971,10,12,South Korea,Park,Jong-Cheol,Jong-Cheol Park,0,0,R,R
90013,1971,11,15,South Korea,Choi,Han-Rim,Han-Rim Choi,0,0,L,L
90018,1967,7,18,South Korea,Gong,Bong-Gu,Bong-Gu Gong,0,0,R,R
90020,1968,9,30,South Korea,Choi,Hae-Sik,Hae-Sik Choi,181,70,R,R
90023,1966,4,14,South Korea,Kim,Yeong-Un,Yeong-Un Kim,0,0,L,L
90025,1967,5,3,South Korea,Kim,Ho,Ho Kim,176,69,R,R
90210,1969,7,11,South Korea,Kim,Man-Jo,Man-Jo Kim,0,0,R,R
90211,1971,8,20,South Korea,Kwon,Yeong-Gu,Yeong-Gu Kwon,0,0,R,R
90212,1968,1,7,South Korea,Kang,Hyeong-Seok,Hyeong-Seok Kang,0,0,L,L
90213,1970,3,15,South Korea,Kim,Sang-Jin,Sang-Jin Kim,201,72,R,R
90214,1967,9,12,South Korea,Kim,Tae-Hyeong,Tae-Hyeong Kim,181,69,R,R
90220,1971,4,20,South Korea,Son,Byeong-Hui,Byeong-Hui Son,0,0,R,R
90250,1968,1,29,South Korea,Lim,Hyeong-Seok,Hyeong-Seok Lim,0,0,R,R
90251,1967,8,29,South Korea,Seo,Jun-Ryong,Jun-Ryong Seo,0,0,R,R
90261,1969,5,2,South Korea,Cho,Jeong-Su,Jeong-Su Cho,0,0,R,R
90272,1967,10,8,United States,Jung,Jae-Ho,Jae-Ho Jung,0,0,R,R
90282,1971,7,26,South Korea,Choi,Deok-Hyeon,Deok-Hyeon Choi,0,0,R,R
90283,1971,7,16,South Korea,Choi,Chi-Yong,Chi-Yong Choi,0,0,R,R
90285,1964,6,15,South Korea,Choi,Jae-Ryong,Jae-Ryong Choi,0,0,R,R
90310,1968,2,28,South Korea,Kim,Ryeok,Ryeok Kim,0,0,R,R
90311,1971,3,23,South Korea,Kim,Min-Tae,Min-Tae Kim,0,0,R,R
90312,1971,3,29,South Korea,Ga,Nae-Yeong,Nae-Yeong Ga,168,72,R,R
90313,1968,4,5,South Korea,Kim,Gyeong-Gi,Gyeong-Gi Kim,201,73,R,R
90314,1970,4,28,South Korea,Kang,Ho-Gyu,Ho-Gyu Kang,0,0,R,R
90315,1971,12,1,South Korea,Kwon,Jun-Heon,Jun-Heon Kwon,220,74,R,R
90340,1972,2,1,South Korea,Lim,Jin-Su,Jin-Su Lim,176,69,R,R
90347,1968,6,23,South Korea,Kang,Gwang-Hoe,Gwang-Hoe Kang,0,0,R,R
90350,1971,3,17,South Korea,Cho,Ung-Cheon,Ung-Cheon Cho,181,72,R,R
90351,1970,10,26,South Korea,Cho,Yeong-Sang,Yeong-Sang Cho,0,0,R,R
90371,1967,10,28,South Korea,Choi,Gwang-Cheon,Gwang-Cheon Choi,0,0,R,R
90372,1967,6,25,South Korea,Choi,Yong-Cheol,Yong-Cheol Choi,0,0,R,R
90412,1967,5,3,South Korea,Kim,Seong-Il,Seong-Il Kim,0,0,R,R
90413,1968,7,18,South Korea,Kim,Jong-Cheol,Jong-Cheol Kim,0,0,R,R
90414,1966,10,8,South Korea,Kim,Seong-Jae,Seong-Jae Kim,0,0,R,R
90415,1967,5,5,South Korea,Kim,Seon-Jin,Seon-Jin Kim,194,72,R,R
90416,1971,6,21,South Korea,Kim,Seong-Jun,Seong-Jun Kim,0,0,R,R
90418,1963,3,7,South Korea,Gu,Dong-Hwan,Dong-Hwan Gu,0,0,R,R
90419,1968,10,27,South Korea,Kim,Dong-Su,Dong-Su Kim,187,71,R,R
90460,1967,5,17,South Korea,Lee,Byeong-Hun,Byeong-Hun Lee,0,0,R,R
90475,1971,7,5,South Korea,Cho,Pil-Hyeon,Pil-Hyeon Cho,0,0,R,R
90480,1972,1,5,South Korea,Jang,Ju-Deok,Ju-Deok Jang,0,0,R,R
90490,1968,1,15,South Korea,Choi,U-Seok,U-Seok Choi,0,0,L,L
90510,1970,8,27,South Korea,Kang,Min-Gi,Min-Gi Kang,0,0,R,R
90511,1967,7,28,South Korea,Kim,Do-Hyeong,Do-Hyeong Kim,0,0,L,L
90512,1966,7,25,South Korea,Kim,Chang-Gi,Chang-Gi Kim,0,0,R,R
90513,1964,9,14,Japan,Kim,Byung-Soo,Byung-Soo Kim,0,0,R,R
90514,1966,7,27,South Korea,Kim,Jong-Heon,Jong-Heon Kim,168,70,R,R
90521,1971,3,9,South Korea,Lee,Ji-Hwan,Ji-Hwan Lee,176,72,L,L
90522,1971,6,1,South Korea,Lee,Dong-Chae,Dong-Chae Lee,0,0,R,R
90532,1968,1,4,South Korea,Park,Dong-Hui,Dong-Hui Park,216,73,R,R
90550,1968,2,28,South Korea,Jeon,Bong-Seok,Bong-Seok Jeon,0,0,R,R
90571,1967,8,3,South Korea,Son,Gil-Ho,Gil-Ho Son,0,0,R,R
90574,1971,5,14,South Korea,An,Myeong-Ho,Myeong-Ho An,0,0,R,R
90580,1967,2,12,South Korea,Yoo,Chung-Dol,Chung-Dol Yoo,0,0,R,R
90581,1967,11,11,South Korea,Gong,Pil-Seong,Pil-Seong Gong,170,70,R,R
90611,1972,1,23,South Korea,Kim,Byeong-Du,Byeong-Du Kim,0,0,R,R
90613,1971,5,9,South Korea,Kang,Dae-Seong,Dae-Seong Kang,0,0,R,R
90615,1971,10,11,South Korea,Kim,Hyeong-Taek,Hyeong-Taek Kim,0,0,R,R
90643,1972,1,28,South Korea,Park,Hyeon-Su,Hyeon-Su Park,0,0,R,R
90656,1971,10,23,South Korea,Yang,Min-Seok,Min-Seok Yang,0,0,R,R
90658,1967,7,17,South Korea,Lee,Ho-Seong,Ho-Seong Lee,176,71,R,R
90660,1968,10,9,South Korea,Jung,Hoe-Yeol,Hoe-Yeol Jung,194,70,R,R
90670,1971,8,5,South Korea,Seo,Jeong-Pil,Jeong-Pil Seo,0,0,R,R
90671,1965,6,20,South Korea,Cho,Chan-Gwan,Chan-Gwan Cho,0,0,R,R
90673,1972,5,17,South Korea,Jung,Seong-Hun,Seong-Hun Jung,0,0,R,R
90685,1971,8,30,South Korea,Choi,Tae-Yeong,Tae-Yeong Choi,0,0,R,R
90687,1971,3,28,South Korea,Choi,Hyang-Nam,Hyang-Nam Choi,201,74,R,R
90695,1972,9,28,South Korea,Hong,Hyeon-U,Hyeon-U Hong,183,71,R,R
90759,1963,1,26,South Korea,Lee,Hyo-Bong,Hyo-Bong Lee,0,0,R,R
90761,1967,1,20,South Korea,Ji,Hwa-Dong,Hwa-Dong Ji,0,0,R,R
90768,1965,4,6,South Korea,Jin,Sang-Bong,Sang-Bong Jin,0,0,R,R
90771,1971,11,2,South Korea,Lim,Don-Yeong,Don-Yeong Lim,0,0,R,R
90774,1965,9,28,South Korea,Yoo,Tae-Wan,Tae-Wan Yoo,0,0,R,R
90811,1971,7,14,South Korea,Kim,In-Cheol,In-Cheol Kim,187,74,R,R
90850,1967,4,9,South Korea,Lee,Tae-Il,Tae-Il Lee,0,0,R,R
90851,1971,3,21,South Korea,Lee,Sang-Hun,Sang-Hun Lee,181,71,R,R
90852,1971,2,26,South Korea,Lee,Gyu-Chang,Gyu-Chang Lee,0,0,R,R
90853,1971,4,25,South Korea,Lee,Sang-Mok,Sang-Mok Lee,176,74,R,R
90860,1967,6,12,South Korea,Park,Hong-Cheol,Hong-Cheol Park,0,0,R,R
90869,1970,12,30,South Korea,Park,In-Gu,In-Gu Park,0,0,L,L
90876,1972,5,22,South Korea,Jung,Gyeong-Hun,Gyeong-Hun Jung,161,71,R,R
90880,1967,5,3,South Korea,Choi,Hyeon-Jun,Hyeon-Jun Choi,0,0,R,R
90911,1959,1,2,South Korea,Jang,Jin-Beom,Jin-Beom Jang,0,0,R,R
91006,1968,6,23,South Korea,Song,Gu-Hong,Gu-Hong Song,172,72,R,R
91011,1971,5,17,South Korea,Lee,Byeong-Seok,Byeong-Seok Lee,216,74,R,R
91015,1973,1,28,South Korea,Lee,Jong-Yeol,Jong-Yeol Lee,165,71,R,R
91032,1968,11,19,South Korea,So,Sun-Bae,Sun-Bae So,0,0,R,R
91044,1968,9,25,South Korea,Na,Jin-Gyun,Jin-Gyun Na,0,0,R,R
91059,1968,10,24,United States,Seo,Wang-Kwon,Wang-Kwon Seo,0,0,R,R
91066,1972,9,9,South Korea,Na,Seong-Yeol,Seong-Yeol Na,0,0,R,R
91067,1972,10,24,South Korea,Kim,Seong-Gi,Seong-Gi Kim,0,0,R,R
91101,1972,6,28,South Korea,Kim,Seung-Nam,Seung-Nam Kim,0,0,R,R
91104,1971,9,14,South Korea,Moon,Gwi-Seok,Gwi-Seok Moon,0,0,R,R
91106,1968,7,2,South Korea,Oh,Hui-Ju,Hui-Ju Oh,0,0,R,R
91112,1973,5,1,South Korea,Kim,Jae-Deok,Jae-Deok Kim,0,0,L,L
91113,1971,9,9,South Korea,Yang,Hoe-Yeol,Hoe-Yeol Yang,0,0,R,R
91114,1968,3,26,South Korea,Lee,Jong-Taek,Jong-Taek Lee,0,0,L,L
91119,1968,11,20,South Korea,Lee,Seok-Gu,Seok-Gu Lee,0,0,L,L
91138,1969,2,7,South Korea,Oh,Jong-U,Jong-U Oh,0,0,R,R
91145,1900,1,1,South Korea,Moon,Gi-Yeong,Gi-Yeong Moon,0,0,S,S
91151,1968,7,2,South Korea,Kim,Gi-Deok,Gi-Deok Kim,0,0,R,R
91153,1972,4,25,South Korea,Kim,Tae-Hyeong,Tae-Hyeong Kim,0,0,L,L
91160,1975,5,23,South Korea,Kim,Seong-Sik,Seong-Sik Kim,0,0,R,R
91168,1968,8,15,South Korea,Lee,Seung-Bae,Seung-Bae Lee,0,0,R,R
91201,1968,1,16,South Korea,Kwon,Yeong-Il,Yeong-Il Kwon,0,0,R,R
91202,1968,7,23,South Korea,Kim,Ik-Jae,Ik-Jae Kim,176,72,L,L
91206,1972,5,20,South Korea,Kang,Byeong-Gyu,Byeong-Gyu Kang,165,73,R,R
91210,1972,12,25,South Korea,Lee,Jong-Min,Jong-Min Lee,165,69,R,R
91211,1974,8,12,South Korea,Kim,In-Cheol,In-Cheol Kim,0,0,R,R
91212,1968,12,22,South Korea,Park,Cheon-Yu,Cheon-Yu Park,0,0,R,R
91213,1972,10,28,South Korea,Choi,Yeong-Sul,Yeong-Sul Choi,0,0,L,L
91314,1968,7,2,South Korea,Jeon,Il-Su,Il-Su Jeon,0,0,R,R
91323,1968,10,3,South Korea,Kim,Hong-Gi,Hong-Gi Kim,0,0,R,R
91326,1965,11,22,South Korea,Jung,Yeong-Jin,Yeong-Jin Jung,0,0,R,R
91328,1967,8,28,South Korea,Lee,Yong-Ho,Yong-Ho Lee,0,0,R,R
91333,1968,9,2,South Korea,Ju,Gyeong-Eop,Gyeong-Eop Ju,0,0,R,R
91340,1972,3,22,South Korea,Shin,Sang-Yun,Sang-Yun Shin,0,0,L,L
91344,1972,1,21,South Korea,Lee,Geun-Yeop,Geun-Yeop Lee,190,75,R,R
91350,1968,3,1,South Korea,Yeom,Gyeong-Yeop,Gyeong-Yeop Yeom,143,70,R,R
91351,1968,4,9,South Korea,Baek,Seong-Jin,Seong-Jin Baek,0,0,R,R
91355,1962,8,13,Japan,Sato,Fumihiko,Fumihiko Sato,0,0,R,R
91402,1972,4,20,South Korea,Lee,U-Su,U-Su Lee,165,72,R,R
91403,1968,3,20,South Korea,Park,Il-Hyeon,Il-Hyeon Park,0,0,R,R
91409,1968,6,7,South Korea,Yoon,Yong-Ha,Yong-Ha Yoon,0,0,L,L
91416,1968,9,2,South Korea,Lee,Yeong-Jae,Yeong-Jae Lee,0,0,R,R
91444,1960,3,28,South Korea,Choi,Hong-Seok,Hong-Seok Choi,0,0,R,R
91448,1972,12,27,South Korea,Son,Yeong-Cheol,Yeong-Cheol Son,0,0,R,R
91449,1972,3,28,South Korea,Choi,Hyeong-Hyeon,Hyeong-Hyeon Choi,170,71,R,R
91465,1972,6,12,South Korea,Jeon,Sang-Ryeol,Sang-Ryeol Jeon,170,69,L,L
91466,1972,6,8,South Korea,Heo,Sam-Yeong,Sam-Yeong Heo,174,72,R,R
91470,1972,12,14,South Korea,Shin,Dong-Ju,Dong-Ju Shin,183,72,R,R
91471,1972,2,3,South Korea,Lee,Sang-Beom,Sang-Beom Lee,0,0,R,R
91511,1969,2,15,South Korea,Jeon,Jun-Ho,Jun-Ho Jeon,159,71,L,L
91514,1969,1,27,South Korea,Park,Jeong-Tae,Jeong-Tae Park,161,69,R,R
91523,1973,1,3,South Korea,Kim,Min-Jae,Min-Jae Kim,185,71,R,R
91536,1967,3,12,South Korea,Kim,Tae-Seok,Tae-Seok Kim,216,75,R,R
91545,1969,5,2,South Korea,Jeon,Ho-Geun,Ho-Geun Jeon,0,0,R,R
91556,1972,5,10,South Korea,Kim,Hyo-Yong,Hyo-Yong Kim,0,0,R,R
91558,1968,2,15,South Korea,Kang,Hyeon-Cheol,Hyeon-Cheol Kang,0,0,R,R
91608,1969,6,16,South Korea,Park,Jae-Yong,Jae-Yong Park,192,70,L,L
91624,1975,6,13,South Korea,Choi,Hui-Chang,Hui-Chang Choi,0,0,R,R
91699,1967,10,13,South Korea,Kim,U-Hyeon,U-Hyeon Kim,0,0,R,R
91708,1968,8,16,South Korea,Kim,Seok-Yeon,Seok-Yeon Kim,190,70,R,R
91719,1968,11,23,South Korea,Kim,Gi-Yeol,Gi-Yeol Kim,0,0,L,L
91729,1968,12,28,South Korea,Kim,In-Gwon,In-Gwon Kim,0,0,R,R
91734,1967,12,20,South Korea,Yang,Yong-Mo,Yong-Mo Yang,187,71,R,R
91739,1968,9,25,South Korea,Lim,Ju-Taek,Ju-Taek Lim,179,71,R,R
91750,1968,4,7,South Korea,Kim,Won-Geun,Won-Geun Kim,0,0,R,R
91752,1968,6,2,South Korea,Lim,Seong-U,Seong-U Lim,0,0,L,L
91763,1972,11,2,South Korea,Lim,Gyu-Dae,Gyu-Dae Lim,0,0,R,R
91764,1973,2,28,South Korea,Kim,Il-Hun,Il-Hun Kim,0,0,R,R
91772,1972,8,12,South Korea,Gong,Yong-U,Yong-U Gong,0,0,R,R
91776,1972,10,20,South Korea,Jang,Jin-Seong,Jin-Seong Jang,0,0,R,R
91778,1972,8,18,South Korea,Park,Sang-Hyeon,Sang-Hyeon Park,0,0,R,R
91803,1969,5,23,South Korea,Kim,Gi-Tae,Gi-Tae Kim,187,71,L,L
91806,1968,8,3,South Korea,Jung,Hak-Won,Hak-Won Jung,0,0,R,R
91809,1968,12,27,South Korea,Song,In-Ho,In-Ho Song,0,0,R,R
91818,1967,10,7,South Korea,Cho,Gyu-Je,Gyu-Je Cho,159,68,L,L
91819,1968,3,15,South Korea,Kwon,Yeong-Jin,Yeong-Jin Kwon,0,0,R,R
91821,1968,10,14,South Korea,Kang,Gil-Yong,Gil-Yong Kang,150,69,R,R
91823,1968,4,24,South Korea,Kim,Sang-Jae,Sang-Jae Kim,0,0,R,R
91831,1969,1,20,South Korea,Park,Seong-Gi,Seong-Gi Park,176,69,L,L
91833,1968,6,4,South Korea,Kim,Gi-Deok,Gi-Deok Kim,176,69,R,R
91835,1968,11,10,South Korea,Park,Gi-Taek,Gi-Taek Park,0,0,R,R
91838,1967,4,9,South Korea,Kim,Gyeong-Su,Gyeong-Su Kim,0,0,R,R
91848,1972,7,5,South Korea,Kim,Won-Hyeong,Won-Hyeong Kim,165,70,R,R
91868,1968,8,5,South Korea,No,Chun-Seop,Chun-Seop No,0,0,R,R
91870,1968,8,4,South Korea,Kang,Nam-Gyu,Nam-Gyu Kang,0,0,L,L
91871,1966,10,20,South Korea,Choi,Jun-Ho,Jun-Ho Choi,0,0,L,L
91872,1969,1,21,South Korea,Ko,Seung-Hun,Seung-Hun Ko,0,0,R,R
91875,1972,11,16,South Korea,Kim,Jeong-Su,Jeong-Su Kim,0,0,R,R
91876,1972,10,9,South Korea,Yoo,Seong-Gi,Seong-Gi Yoo,0,0,R,R
91879,1969,9,7,South Korea,Kim,Hyeong-Tae,Hyeong-Tae Kim,0,0,R,R
91884,1968,8,4,South Korea,Kim,Dong-Su,Dong-Su Kim,0,0,L,L
91899,1968,1,8,South Korea,Park,Jin-Seok,Jin-Seok Park,176,70,R,R
91960,1963,12,25,South Korea,Lim,Chae-Seop,Chae-Seop Lim,0,0,R,R
92201,1972,3,2,South Korea,Cho,Jung-Seok,Jung-Seok Cho,0,0,R,R
92202,1969,10,28,South Korea,Kwon,Myeong-Cheol,Myeong-Cheol Kwon,198,72,R,R
92204,1970,11,25,South Korea,Cho,Gyeong-Taek,Gyeong-Taek Cho,207,72,R,R
92206,1972,11,14,South Korea,Lee,Jeon-Jin,Jeon-Jin Lee,0,0,R,R
92207,1970,2,13,South Korea,An,Gyeong-Hyeon,Gyeong-Hyeon An,181,72,R,R
92209,1973,10,29,South Korea,So,Sang-Yeong,Sang-Yeong So,0,0,R,R
92210,1973,8,27,South Korea,Kim,Jeong-Gyu,Jeong-Gyu Kim,176,72,R,R
92211,1969,6,15,South Korea,Jang,Won-Jin,Won-Jin Jang,214,74,R,R
92220,1969,7,15,South Korea,Lee,Sang-Hyeon,Sang-Hyeon Lee,0,0,L,L
92271,1971,8,4,South Korea,No,Seok-Gi,Seok-Gi No,0,0,L,L
92301,1970,3,1,South Korea,Chung,Min-Tae,Min-Tae Chung,198,72,R,R
92302,1973,10,3,South Korea,An,Byeong-Won,Byeong-Won An,214,73,R,R
92303,1967,4,14,South Korea,Jang,Gwang-Ho,Gwang-Ho Jang,187,72,R,R
92304,1973,12,25,South Korea,Lee,Jae-Ju,Jae-Ju Lee,220,74,R,R
92306,1974,3,14,South Korea,Hwang,Yun-Seong,Yun-Seong Hwang,194,73,L,L
92307,1969,2,15,South Korea,Yoo,Yeong-Hwan,Yeong-Hwan Yoo,0,0,R,R
92308,1973,9,7,South Korea,Lee,Gyeong-Ho,Gyeong-Ho Lee,0,0,R,R
92309,1969,10,10,South Korea,Seo,Jeong-Min,Jeong-Min Seo,0,0,R,R
92310,1968,6,3,South Korea,Jang,Deok-Yeong,Deok-Yeong Jang,0,0,R,R
92311,1972,10,6,South Korea,Oh,Sang-Uk,Sang-Uk Oh,0,0,R,R
92313,1972,6,10,South Korea,Kim,Heung-Man,Heung-Man Kim,0,0,R,R
92401,1969,10,22,South Korea,Kim,Tae-Han,Tae-Han Kim,192,71,L,L
92402,1969,11,16,South Korea,Park,Cheol-Su,Cheol-Su Park,0,0,R,R
92403,1968,7,8,South Korea,Oh,Bong-Ok,Bong-Ok Oh,212,72,R,R
92404,1973,3,1,South Korea,Kwak,Chae-Jin,Chae-Jin Kwak,207,74,R,R
92405,1969,5,24,South Korea,Kim,Jeong-Min,Jeong-Min Kim,0,0,R,R
92406,1968,2,15,South Korea,Park,Cheol-Hui,Cheol-Hui Park,0,0,R,R
92407,1968,2,23,South Korea,Kim,Tae-Ryong,Tae-Ryong Kim,165,69,R,R
92408,1972,8,6,South Korea,Jeon,Jong-Jin,Jong-Jin Jeon,0,0,R,R
92409,1969,6,20,South Korea,Han,Gi-Cheol,Gi-Cheol Han,0,0,R,R
92410,1970,2,27,South Korea,Park,Gwang-Yul,Gwang-Yul Park,0,0,R,R
92411,1970,1,2,South Korea,Dong,Bong-Cheol,Bong-Cheol Dong,187,71,L,L
92412,1969,4,29,South Korea,Kang,Du-Gon,Du-Gon Kang,0,0,R,R
