playerID,yearID,stint,lgID,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,PA,TB,AVG,SLG,OBP,OPS,BB_pct,K_pct
105162,2019,1,PL,SEIBU,135,496,69,142,30,0,30,123,2,1,54,123,12,557,262,0.286,0.528,0.359,0.887,0.097,0.221
105162,2020,1,PL,SEIBU,79,258,32,55,14,0,9,31,0,1,34,75,7,297,96,0.213,0.372,0.31,0.682,0.114,0.253
105162,2021,1,PL,SEIBU,123,430,50,122,13,0,18,74,0,0,39,114,12,475,189,0.284,0.44,0.343,0.783,0.082,0.24
105162,2022,1,PL,SEIBU,88,276,24,54,8,0,12,31,0,0,14,76,7,294,98,0.196,0.355,0.241,0.597,0.048,0.259
105162,2023,1,PL,SEIBU,88,283,34,73,12,0,17,40,1,0,31,76,7,322,136,0.258,0.481,0.339,0.819,0.096,0.236
105162,2024,1,PL,SEIBU,58,188,13,36,13,0,7,14,1,0,14,55,3,205,70,0.191,0.372,0.254,0.626,0.068,0.268
105162,2025,1,PL,SEIBU,33,83,3,22,5,0,3,9,0,0,12,21,2,95,36,0.265,0.434,0.358,0.792,0.126,0.221
105163,2003,1,CL,YOMIURI,17,26,1,3,1,0,0,3,0,0,0,15,1,28,4,0.115,0.154,0.115,0.269,0,0.536
105163,2004,1,CL,YOMIURI,26,27,1,2,1,0,0,1,0,0,0,17,0,31,3,0.074,0.111,0.074,0.185,0,0.548
105163,2005,1,CL,YOMIURI,54,3,0,2,0,0,0,2,0,0,0,1,0,3,2,0.667,0.667,0.667,1.333,0,0.333
105163,2006,1,CL,YOMIURI,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105163,2007,1,CL,YOMIURI,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105163,2008,1,CL,YOMIURI,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105163,2009,1,PL,NIPPON-HAM,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105163,2010,1,PL,NIPPON-HAM,36,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
105163,2011,1,PL,NIPPON-HAM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105163,2012,1,CL,DENA,32,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
105163,2013,1,CL,DENA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105163,2014,1,CL,DENA,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105163,2015,1,CL,DENA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105164,2003,1,PL,KINTETSU,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105164,2004,1,PL,KINTETSU,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105164,2005,1,PL,RAKUTEN,16,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.25
105164,2006,1,PL,RAKUTEN,9,3,0,1,0,0,0,1,0,0,0,1,0,3,1,0.333,0.333,0.333,0.667,0,0.333
105164,2007,1,PL,RAKUTEN,31,5,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0.167
105164,2008,1,PL,RAKUTEN,30,9,1,1,0,0,0,1,0,0,0,6,0,10,1,0.111,0.111,0.111,0.222,0,0.6
105164,2009,1,PL,RAKUTEN,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105164,2010,1,PL,RAKUTEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105165,2003,1,CL,YOMIURI,3,4,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0.5
105165,2004,1,CL,YOMIURI,3,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.5
105165,2005,1,CL,YOMIURI,5,7,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0.143
105165,2006,1,CL,YOMIURI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105165,2007,1,PL,ORIX,5,5,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0.2
105166,2003,1,CL,YOKOHAMA,6,18,2,4,1,0,1,3,0,0,2,4,1,22,8,0.222,0.444,0.364,0.808,0.091,0.182
105166,2004,1,CL,YOKOHAMA,10,13,1,2,0,0,0,1,0,0,0,5,0,13,2,0.154,0.154,0.154,0.308,0,0.385
105166,2006,1,CL,YOKOHAMA,111,396,57,123,24,1,26,66,5,3,10,116,5,416,227,0.311,0.573,0.336,0.909,0.024,0.279
105166,2007,1,CL,YOKOHAMA,141,519,69,142,21,4,24,85,5,3,30,95,16,565,243,0.274,0.468,0.32,0.788,0.053,0.168
105166,2008,1,CL,YOKOHAMA,142,530,69,138,30,4,34,91,9,5,30,135,9,574,278,0.26,0.525,0.313,0.837,0.052,0.235
105166,2009,1,CL,YOKOHAMA,144,528,62,131,26,2,16,54,13,7,45,134,17,588,209,0.248,0.396,0.318,0.714,0.077,0.228
105166,2010,1,CL,YOKOHAMA,49,132,12,27,4,0,3,11,0,2,5,41,5,141,40,0.205,0.303,0.229,0.532,0.035,0.291
105166,2011,1,CL,YOKOHAMA,81,220,25,44,8,1,5,11,0,1,15,59,3,245,69,0.2,0.314,0.272,0.585,0.061,0.241
105166,2012,1,CL,DENA,25,67,4,14,3,0,2,7,0,1,5,22,0,72,23,0.209,0.343,0.264,0.607,0.069,0.306
105166,2013,1,PL,SOFTBANK,36,93,13,18,0,0,5,16,1,0,7,23,2,104,33,0.194,0.355,0.272,0.627,0.067,0.221
105166,2014,1,PL,SOFTBANK,64,162,15,48,11,0,5,29,1,2,24,28,5,192,74,0.296,0.457,0.384,0.841,0.125,0.146
105166,2015,1,PL,SOFTBANK,73,129,12,28,5,2,3,15,0,0,16,36,1,151,46,0.217,0.357,0.325,0.681,0.106,0.238
105166,2016,1,PL,SOFTBANK,78,177,16,37,4,1,5,28,1,1,14,46,5,206,58,0.209,0.328,0.287,0.615,0.068,0.223
105166,2017,1,PL,SOFTBANK,8,17,2,3,0,0,2,2,0,0,1,7,1,19,9,0.176,0.529,0.263,0.793,0.053,0.368
105167,2003,1,PL,LOTTE,14,4,5,0,0,0,0,0,2,1,0,3,0,4,0,0,0,0,0,0,0.75
105167,2006,1,PL,LOTTE,6,8,0,0,0,0,0,0,1,0,0,3,0,9,0,0,0,0.111,0.111,0,0.333
105167,2007,1,PL,LOTTE,6,7,0,1,0,0,0,0,0,0,0,0,0,7,1,0.143,0.143,0.143,0.286,0,0
105167,2008,1,PL,LOTTE,17,24,2,2,0,0,0,0,0,0,0,9,0,25,2,0.083,0.083,0.083,0.167,0,0.36
105167,2009,1,PL,LOTTE,103,219,38,49,10,4,1,17,12,7,16,44,2,249,70,0.224,0.32,0.278,0.598,0.064,0.177
105167,2010,1,PL,LOTTE,16,24,5,6,0,0,0,3,3,1,1,3,1,29,6,0.25,0.25,0.308,0.558,0.034,0.103
105167,2011,1,PL,LOTTE,22,58,7,13,0,1,0,3,3,0,3,15,2,65,15,0.224,0.259,0.262,0.521,0.046,0.231
105167,2012,1,PL,LOTTE,68,11,12,0,0,0,0,0,2,1,1,5,0,13,0,0,0,0.083,0.083,0.077,0.385
105167,2013,1,PL,LOTTE,21,22,4,3,1,0,1,1,2,2,1,4,0,25,7,0.136,0.318,0.174,0.492,0.04,0.16
105167,2014,1,PL,LOTTE,13,6,4,1,0,0,1,2,1,0,0,0,0,6,4,0.167,0.667,0.167,0.833,0,0
105168,2003,1,CL,YAKULT,30,30,2,6,2,0,0,4,0,0,0,15,1,35,8,0.2,0.267,0.2,0.467,0,0.429
105168,2004,1,CL,YAKULT,10,16,0,5,0,0,0,0,0,0,0,7,0,17,5,0.312,0.312,0.312,0.625,0,0.412
105168,2005,1,CL,YAKULT,18,13,1,2,0,0,1,2,0,0,1,9,1,18,5,0.154,0.385,0.214,0.599,0.056,0.5
105168,2006,1,CL,YAKULT,36,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105168,2007,1,CL,YAKULT,52,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
105168,2008,1,CL,YAKULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105168,2009,1,CL,YAKULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105168,2012,1,CL,YAKULT,47,143,14,40,4,0,0,8,2,3,7,19,0,153,44,0.28,0.308,0.313,0.621,0.046,0.124
105168,2013,1,CL,YAKULT,13,37,6,11,4,1,2,3,0,0,6,10,0,43,23,0.297,0.622,0.395,1.017,0.14,0.233
105168,2014,1,CL,YAKULT,141,547,97,173,28,3,23,90,10,2,48,103,11,597,276,0.316,0.505,0.372,0.877,0.08,0.173
105168,2015,1,CL,YAKULT,141,551,57,149,33,4,8,60,7,4,27,82,7,585,214,0.27,0.388,0.307,0.695,0.046,0.14
105168,2016,1,CL,YAKULT,108,412,44,122,20,0,7,55,7,1,21,51,9,436,163,0.296,0.396,0.329,0.724,0.048,0.117
105168,2017,1,CL,YAKULT,71,281,29,86,21,0,2,32,2,3,12,42,5,300,113,0.306,0.402,0.343,0.745,0.04,0.14
105168,2018,1,CL,YAKULT,125,446,50,142,19,1,11,67,6,1,33,62,13,482,196,0.318,0.439,0.365,0.805,0.068,0.129
105168,2019,1,CL,YAKULT,131,447,55,122,19,0,12,56,4,3,37,71,4,493,177,0.273,0.396,0.327,0.723,0.075,0.144
105168,2020,1,CL,YAKULT,43,103,6,23,4,0,0,9,3,0,6,23,2,113,27,0.223,0.262,0.265,0.528,0.053,0.204
105168,2021,1,CL,YAKULT,1,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0.5,0.5,0.5,1,0,0
105169,2003,1,PL,KINTETSU,1,5,0,1,0,0,0,0,0,1,1,2,0,6,1,0.2,0.2,0.333,0.533,0.167,0.333
105169,2004,1,PL,KINTETSU,7,4,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0.2,0.2,0.2,0
105169,2005,1,PL,ORIX,6,6,1,1,1,0,0,0,0,0,0,1,0,6,2,0.167,0.333,0.167,0.5,0,0.167
105169,2006,1,PL,ORIX,28,22,3,2,0,0,1,2,3,1,3,6,1,26,5,0.091,0.227,0.2,0.427,0.115,0.231
105169,2007,1,PL,ORIX,46,137,13,33,6,1,0,8,4,1,5,21,0,149,41,0.241,0.299,0.273,0.572,0.034,0.141
105169,2008,1,PL,ORIX,142,540,68,150,15,6,2,32,13,3,23,77,9,588,183,0.278,0.339,0.31,0.649,0.039,0.131
105169,2009,1,PL,ORIX,137,526,82,167,23,7,5,50,16,4,52,81,8,594,219,0.317,0.416,0.381,0.797,0.088,0.136
105169,2010,1,PL,ORIX,138,558,84,172,31,10,5,50,12,6,52,77,13,622,238,0.308,0.427,0.371,0.797,0.084,0.124
105169,2011,1,PL,ORIX,144,590,84,175,20,7,3,45,5,5,54,77,11,651,218,0.297,0.369,0.359,0.729,0.083,0.118
105169,2012,1,PL,ORIX,40,158,7,36,2,1,0,8,2,2,5,13,0,165,40,0.228,0.253,0.252,0.505,0.03,0.079
105169,2013,1,PL,ORIX,97,383,47,88,13,5,3,24,2,2,44,48,4,440,120,0.23,0.313,0.309,0.623,0.1,0.109
105169,2014,1,PL,ORIX,122,323,33,76,5,5,2,40,3,2,47,45,4,382,97,0.235,0.3,0.336,0.636,0.123,0.118
105169,2015,1,PL,ORIX,36,107,8,28,7,0,1,5,1,0,12,18,1,121,38,0.262,0.355,0.333,0.688,0.099,0.149
105169,2016,1,CL,YAKULT,141,526,74,155,14,5,0,39,7,4,63,66,5,607,179,0.295,0.34,0.375,0.716,0.104,0.109
105169,2017,1,CL,YAKULT,136,535,51,155,16,2,4,38,4,3,59,76,6,607,187,0.29,0.35,0.364,0.713,0.097,0.125
105169,2018,1,CL,YAKULT,139,508,64,161,22,4,3,37,9,7,75,60,15,595,200,0.317,0.394,0.406,0.8,0.126,0.101
105169,2019,1,CL,YAKULT,22,64,2,8,1,0,0,2,0,0,10,13,2,77,9,0.125,0.141,0.263,0.404,0.13,0.169
105169,2020,1,CL,YAKULT,114,398,55,98,14,1,9,36,4,5,47,60,8,458,141,0.246,0.354,0.334,0.688,0.103,0.131
105169,2021,1,CL,YAKULT,25,50,7,8,1,0,0,0,0,3,4,12,0,57,9,0.16,0.18,0.25,0.43,0.07,0.211
105169,2022,1,CL,YAKULT,24,43,2,12,3,0,0,2,0,0,3,13,0,47,15,0.279,0.349,0.34,0.689,0.064,0.277
105170,2003,1,CL,CHUNICHI,3,7,1,2,1,0,0,0,0,1,0,4,0,7,3,0.286,0.429,0.286,0.714,0,0.571
105170,2004,1,CL,CHUNICHI,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105170,2005,1,CL,CHUNICHI,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105170,2006,1,CL,CHUNICHI,17,26,5,5,1,0,0,1,0,0,2,6,0,31,6,0.192,0.231,0.25,0.481,0.065,0.194
105170,2007,1,CL,CHUNICHI,11,9,2,1,0,0,1,1,1,0,1,3,1,11,4,0.111,0.444,0.2,0.644,0.091,0.273
105170,2008,1,CL,CHUNICHI,5,4,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0.2,0.2,0.2,0
105170,2009,1,CL,YAKULT,35,43,3,9,1,0,1,2,0,0,2,14,3,47,13,0.209,0.302,0.261,0.563,0.043,0.298
105170,2010,1,CL,YAKULT,21,43,6,11,3,0,0,5,0,0,4,8,0,56,14,0.256,0.326,0.333,0.659,0.071,0.143
105170,2011,1,CL,YAKULT,52,86,6,22,2,0,0,6,0,0,8,20,1,97,24,0.256,0.279,0.326,0.605,0.082,0.206
105170,2012,1,CL,YAKULT,100,245,19,61,8,3,1,18,1,1,11,44,1,282,78,0.249,0.318,0.293,0.611,0.039,0.156
105170,2013,1,CL,YAKULT,109,295,28,73,10,1,1,21,0,0,36,61,5,347,88,0.247,0.298,0.333,0.632,0.104,0.176
105170,2014,1,CL,YAKULT,100,301,26,83,16,2,2,31,1,0,15,39,7,326,109,0.276,0.362,0.315,0.677,0.046,0.12
105170,2015,1,CL,YAKULT,75,112,10,21,2,1,1,9,1,1,8,22,6,125,28,0.188,0.25,0.246,0.496,0.064,0.176
105170,2016,1,CL,YAKULT,26,31,1,2,1,0,0,3,0,0,1,8,2,33,3,0.065,0.097,0.091,0.188,0.03,0.242
105171,2003,1,PL,LOTTE,7,9,3,3,2,0,0,1,0,0,2,1,0,11,5,0.333,0.556,0.455,1.01,0.182,0.091
105171,2004,1,PL,LOTTE,63,212,32,54,8,2,6,35,8,2,14,37,2,232,84,0.255,0.396,0.304,0.701,0.06,0.159
105171,2005,1,PL,LOTTE,122,447,80,120,22,11,4,48,41,9,31,51,6,493,176,0.268,0.394,0.32,0.714,0.063,0.103
105171,2006,1,PL,LOTTE,115,426,58,120,20,7,4,27,33,17,49,61,6,485,166,0.282,0.39,0.358,0.747,0.101,0.126
105171,2007,1,PL,LOTTE,130,494,76,148,31,3,3,40,27,13,50,73,3,559,194,0.3,0.393,0.366,0.759,0.089,0.131
105171,2008,1,PL,LOTTE,116,473,78,142,26,6,13,49,18,11,36,68,3,522,219,0.3,0.463,0.357,0.82,0.069,0.13
105171,2009,1,PL,LOTTE,120,454,70,118,24,5,14,41,26,10,67,76,6,531,194,0.26,0.427,0.36,0.787,0.126,0.143
105171,2010,1,PL,LOTTE,144,596,121,206,32,8,11,59,22,11,79,96,8,692,287,0.346,0.482,0.423,0.904,0.114,0.139
105171,2013,1,CL,HANSHIN,122,497,57,144,28,3,4,44,11,3,45,65,6,549,190,0.29,0.382,0.346,0.728,0.082,0.118
105171,2014,1,CL,HANSHIN,24,38,6,9,3,1,0,4,0,1,7,6,0,46,14,0.237,0.368,0.356,0.724,0.152,0.13
105171,2015,1,CL,HANSHIN,50,172,20,45,8,0,2,14,1,3,22,21,5,196,59,0.262,0.343,0.347,0.69,0.112,0.107
105171,2016,1,CL,HANSHIN,55,190,16,56,7,1,0,15,6,1,13,25,5,205,65,0.295,0.342,0.346,0.688,0.063,0.122
105171,2017,1,CL,HANSHIN,32,92,6,21,4,0,0,5,3,2,7,17,0,100,25,0.228,0.272,0.29,0.562,0.07,0.17
105171,2018,1,CL,HANSHIN,25,40,4,5,3,0,0,1,0,0,3,10,0,43,8,0.125,0.2,0.186,0.386,0.07,0.233
105172,2003,1,PL,LOTTE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105173,2003,1,PL,KINTETSU,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105173,2004,1,PL,KINTETSU,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105173,2005,1,PL,ORIX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105173,2006,1,PL,ORIX,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105173,2008,1,CL,HANSHIN,32,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
105173,2009,1,CL,HANSHIN,19,3,1,2,0,0,0,1,0,0,2,1,0,5,2,0.667,0.667,0.8,1.467,0.4,0.2
105173,2012,1,CL,YAKULT,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105173,2013,1,CL,YAKULT,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105173,2014,1,CL,YAKULT,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0,0
105174,2003,1,PL,NIPPON-HAM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105174,2005,1,PL,NIPPON-HAM,19,5,0,1,0,0,0,0,0,0,0,4,0,6,1,0.2,0.2,0.2,0.4,0,0.667
105174,2006,1,PL,NIPPON-HAM,7,2,0,1,0,0,0,0,0,0,0,1,0,2,1,0.5,0.5,0.5,1,0,0.5
105175,2004,1,CL,YOKOHAMA,10,12,2,2,0,0,0,1,0,0,1,5,0,16,2,0.167,0.167,0.231,0.397,0.062,0.312
105176,2004,1,CL,HANSHIN,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105177,2004,1,PL,LOTTE,130,439,70,122,35,2,16,65,1,2,58,66,11,503,209,0.278,0.476,0.363,0.839,0.115,0.131
105177,2005,1,PL,LOTTE,129,464,73,139,28,0,21,78,2,2,52,90,7,520,230,0.3,0.496,0.372,0.868,0.1,0.173
105177,2006,1,PL,LOTTE,91,274,33,72,8,0,7,20,1,1,21,49,9,298,101,0.263,0.369,0.316,0.685,0.07,0.164
105178,2004,1,PL,KINTETSU,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105179,2004,1,PL,LOTTE,130,457,89,144,31,1,35,100,8,1,86,77,10,552,282,0.315,0.617,0.426,1.043,0.156,0.139
105179,2005,1,PL,LOTTE,98,351,49,95,22,0,13,71,1,1,34,51,15,389,156,0.271,0.444,0.334,0.779,0.087,0.131
105179,2006,1,PL,LOTTE,118,417,59,117,18,1,17,65,4,3,49,72,17,473,188,0.281,0.451,0.357,0.808,0.104,0.152
105179,2007,1,PL,LOTTE,122,390,45,106,21,0,13,51,7,4,53,86,12,454,166,0.272,0.426,0.368,0.793,0.117,0.189
105179,2008,1,PL,LOTTE,97,279,35,79,12,3,5,42,3,1,42,51,8,323,112,0.283,0.401,0.378,0.779,0.13,0.158
105179,2009,1,PL,LOTTE,95,272,23,72,14,1,7,31,0,3,44,59,8,320,109,0.265,0.401,0.366,0.766,0.138,0.184
105180,2004,1,CL,HIROSHIMA,122,436,89,143,28,2,40,101,11,7,52,66,12,513,295,0.328,0.677,0.425,1.102,0.101,0.129
105180,2005,1,CL,HIROSHIMA,80,267,40,81,12,1,18,56,0,0,18,30,8,296,149,0.303,0.558,0.368,0.926,0.061,0.101
105180,2006,1,CL,YAKULT,103,379,58,108,14,0,18,63,2,1,34,52,6,436,176,0.285,0.464,0.372,0.836,0.078,0.119
105180,2007,1,PL,ORIX,136,503,79,144,29,0,27,79,2,1,39,74,11,576,254,0.286,0.505,0.366,0.871,0.068,0.128
105180,2008,1,PL,ORIX,26,89,12,15,4,0,1,9,0,0,8,14,3,105,22,0.169,0.247,0.286,0.533,0.076,0.133
105180,2009,1,PL,ORIX,74,261,28,75,16,0,12,43,0,0,17,36,4,291,127,0.287,0.487,0.357,0.844,0.058,0.124
105180,2010,1,PL,ORIX,42,133,16,34,8,0,7,21,0,1,15,18,3,158,63,0.256,0.474,0.367,0.841,0.095,0.114
105181,2004,1,CL,HANSHIN,26,86,13,20,1,1,3,7,1,0,4,19,6,102,32,0.233,0.372,0.353,0.725,0.039,0.186
105182,2004,1,CL,YOMIURI,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105182,2010,1,PL,LOTTE,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105183,2004,1,CL,HIROSHIMA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105184,2004,1,PL,LOTTE,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105184,2005,1,PL,LOTTE,27,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0.6
105184,2006,1,PL,ORIX,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105184,2007,1,PL,ORIX,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105185,2004,1,PL,DAIEI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105186,2004,1,CL,HIROSHIMA,25,57,1,9,0,0,0,2,0,0,0,31,2,62,9,0.158,0.158,0.155,0.313,0,0.5
105186,2005,1,CL,HIROSHIMA,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105186,2006,1,CL,HIROSHIMA,30,5,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0.8
105186,2010,1,CL,HIROSHIMA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105187,2004,1,PL,KINTETSU,34,107,18,27,3,1,4,19,1,0,9,32,2,117,44,0.252,0.411,0.316,0.727,0.077,0.274
105188,2004,1,CL,HANSHIN,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105189,2004,1,PL,KINTETSU,36,127,21,27,9,0,9,29,0,0,18,41,1,148,63,0.213,0.496,0.324,0.82,0.122,0.277
105190,2004,1,CL,YOKOHAMA,29,47,1,2,0,0,0,2,0,0,1,32,0,51,2,0.043,0.043,0.062,0.105,0.02,0.627
105190,2005,1,CL,YOMIURI,22,22,0,2,0,0,0,0,0,0,0,12,0,26,2,0.091,0.091,0.13,0.221,0,0.462
105191,2004,1,PL,DAIEI,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105191,2005,1,PL,SOFTBANK,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105191,2006,1,PL,SOFTBANK,22,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
105191,2007,1,PL,SOFTBANK,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105191,2008,1,PL,SOFTBANK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105192,2004,1,CL,YAKULT,12,16,1,2,1,0,0,0,0,0,1,11,0,18,3,0.125,0.188,0.176,0.364,0.056,0.611
105193,2004,1,PL,NIPPON-HAM,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105194,2004,1,PL,DAIEI,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105194,2005,1,PL,SOFTBANK,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105194,2006,1,PL,SOFTBANK,40,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
105194,2007,1,PL,SOFTBANK,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105194,2008,1,PL,SOFTBANK,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105194,2009,1,PL,SOFTBANK,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105194,2010,1,CL,CHUNICHI,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105194,2011,1,CL,CHUNICHI,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105194,2012,1,CL,CHUNICHI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105194,2013,1,CL,CHUNICHI,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105194,2014,1,CL,CHUNICHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105195,2004,1,CL,YAKULT,71,162,18,39,10,0,6,18,0,0,24,65,4,193,67,0.241,0.414,0.363,0.776,0.124,0.337
105196,2004,1,PL,LOTTE,100,333,50,80,20,4,14,50,1,2,42,88,6,382,150,0.24,0.45,0.328,0.779,0.11,0.23
105196,2005,1,PL,LOTTE,117,408,64,106,25,2,30,82,5,4,33,79,9,445,225,0.26,0.551,0.315,0.866,0.074,0.178
105196,2006,1,CL,YOMIURI,143,524,101,169,30,0,41,108,5,1,56,126,5,592,322,0.323,0.615,0.389,1.003,0.095,0.213
105196,2007,1,CL,YOMIURI,137,541,84,148,29,2,30,74,4,3,38,119,8,583,271,0.274,0.501,0.322,0.823,0.065,0.204
105196,2008,1,CL,YOMIURI,45,153,21,38,4,0,8,27,1,0,11,37,3,170,66,0.248,0.431,0.324,0.755,0.065,0.218
105196,2009,1,CL,YOMIURI,77,223,33,51,9,0,16,36,1,2,28,65,1,257,108,0.229,0.484,0.327,0.811,0.109,0.253
105196,2010,1,CL,YOMIURI,56,92,13,15,1,0,5,11,1,0,12,26,0,108,31,0.163,0.337,0.28,0.617,0.111,0.241
105196,2011,1,PL,ORIX,122,394,28,79,20,0,15,51,0,0,32,121,8,432,144,0.201,0.365,0.257,0.622,0.074,0.28
105197,2004,1,PL,DAIEI,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105198,2004,1,PL,DAIEI,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105199,2004,1,CL,YOKOHAMA,20,34,2,4,1,0,0,0,0,0,1,16,1,38,5,0.118,0.147,0.143,0.29,0.026,0.421
105199,2005,1,CL,YOKOHAMA,18,31,1,3,0,0,0,1,0,0,1,17,0,37,3,0.097,0.097,0.125,0.222,0.027,0.459
105200,2004,1,CL,CHUNICHI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105200,2005,1,CL,CHUNICHI,3,6,0,2,0,0,0,0,0,0,0,4,0,7,2,0.333,0.333,0.333,0.667,0,0.571
105200,2006,1,CL,CHUNICHI,19,30,0,2,0,0,0,1,1,0,1,15,1,39,2,0.067,0.067,0.097,0.163,0.026,0.385
105200,2007,1,CL,CHUNICHI,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.5
105200,2008,1,CL,CHUNICHI,8,15,0,1,0,0,0,0,0,0,0,3,0,15,1,0.067,0.067,0.067,0.133,0,0.2
105201,2004,1,PL,SEIBU,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105201,2006,1,PL,SEIBU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105202,2004,1,PL,ORIX,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105202,2005,1,PL,ORIX,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
