mnkpID,playerID,mlb_playerID,npb_playerID,kbo_playerID,yearID,stint,lgID,teamID,transition_indicator,G,W,L,CG,SHO,SV,IPouts,H,HR,BB,HBP,SO,R,ER,ERA,BFP,WPCT,AL_indicator,NL_indicator,CL_indicator,PL_indicator,KBO_indicator
4423,MLB_bongju01_NPB__KBO_77147,,,77147.0,2012,1,KBO,LG,2,40,0,1,0.0,0,26.0,114,26,1,10,4.0,36,5.0,5.0,1.18,152.0,0,0,0,0,0,1
4424,MLB_bongju01_NPB__KBO_77147,,,77147.0,2013,1,KBO,LG,2,55,8,1,0.0,0,38.0,183,44,2,27,3.0,54,10.0,9.0,1.33,241.0,0.889,0,0,0,0,1
4425,MLB_bongju01_NPB__KBO_77147,,,77147.0,2014,1,KBO,LG,2,50,2,4,0.0,0,30.0,154,51,2,17,4.0,45,16.0,16.0,2.9,216.0,0.333,0,0,0,0,1
4426,MLB_bongju01_NPB__KBO_77147,,,77147.0,2015,1,KBO,LG,2,47,5,2,0.0,0,15.0,150,60,10,23,6.0,39,28.0,27.0,4.93,223.0,0.714,0,0,0,0,1
4427,MLB_bongju01_NPB__KBO_77147,,,77147.0,2016,1,KBO,LG,2,19,1,0,0.0,0,0.0,111,41,4,22,2.0,20,23.0,20.0,4.95,175.0,1,0,0,0,0,1
4452,MLB_bonilli01_NPB__KBO_68400,,,68400.0,2018,1,KBO,Samsung,3,29,7,10,0.0,0,0.0,504,193,23,63,12.0,151,111.0,99.0,5.3,752.0,0.412,0,0,0,0,1
4493,MLB_bootcch01_NPB_105784_KBO_61897,,105784.0,,2010,1,CL,YOKOHAMA,3,15,1,0,0.0,0,0.0,76,38,5,7,1.0,25,16.0,13.0,4.618421053,122.0,1,0,0,1,0,0
4494,MLB_bootcch01_NPB_105784_KBO_61897,,,61897.0,2011,1,KBO,Lotte,4,11,4,2,0.0,0,0.0,162,55,8,21,1.0,39,32.0,30.0,5.06,227.0,0.667,0,0,0,0,1
4719,MLB_bowdemi01_NPB_106158_KBO_66226,,106158.0,,2014,1,PL,SEIBU,3,36,2,1,0.0,0,0.0,120,38,4,24,1.0,30,20.0,20.0,4.5,179.0,0.667,0,0,0,1,0
4720,MLB_bowdemi01_NPB_106158_KBO_66226,,,66226.0,2016,1,KBO,Doosan,4,30,18,7,1.0,1,0.0,540,159,17,54,6.0,160,83.0,76.0,3.8,742.0,0.72,0,0,0,0,1
4721,MLB_bowdemi01_NPB_106158_KBO_66226,,,66226.0,2017,1,KBO,Doosan,4,17,3,5,0.0,0,0.0,264,90,15,38,6.0,51,47.0,45.0,4.64,389.0,0.375,0,0,0,0,1
4728,MLB_bowerce01_NPB_105199_KBO_77726,,105199.0,,2004,1,CL,YOKOHAMA,1,20,7,4,1.0,0,0.0,313,102,13,39,6.0,90,47.0,41.0,3.536741214,453.0,0.636,0,0,1,0,0
4729,MLB_bowerce01_NPB_105199_KBO_77726,,105199.0,,2005,1,CL,YOKOHAMA,1,18,7,5,2.0,0,0.0,338,104,14,66,4.0,96,57.0,48.0,3.834319527,492.0,0.583,0,0,1,0,0
4730,MLB_bowerce01_NPB_105199_KBO_77726,,,77726.0,2007,1,KBO,Hanwha,2,28,11,13,0.0,0,0.0,477,143,7,104,10.0,140,81.0,73.0,4.15,714.0,0.458,0,0,0,0,1
4735,MLB_bowersh01_NPB_104896_KBO_73322,,104896.0,,2001,1,CL,YOKOHAMA,2,26,3,13,0.0,0,0.0,381,129,9,48,4.0,95,65.0,62.0,4.393700787,548.0,0.188,0,0,1,0,0
4736,MLB_bowersh01_NPB_104896_KBO_73322,,104896.0,,2002,1,CL,YOKOHAMA,2,24,4,8,2.0,1,0.0,394,130,17,41,3.0,90,59.0,55.0,3.769035533,563.0,0.333,0,0,1,0,0
4737,MLB_bowersh01_NPB_104896_KBO_73322,,,73322.0,2003,1,KBO,Hyundai,3,24,13,4,0.0,0,1.0,436,145,12,46,9.0,85,58.0,48.0,3.01,601.0,0.765,0,0,0,0,1
4857,MLB_boyerbl01_NPB_106107_KBO_,,106107.0,,2013,1,CL,HANSHIN,2,22,3,1,0.0,0,0.0,81,20,3,4,0.0,21,8.0,8.0,2.666666667,104.0,0.75,0,0,1,0,0
5072,MLB_brasiry01_NPB_106486_KBO_,,106486.0,,2017,1,CL,HIROSHIMA,2,26,2,1,0.0,0,1.0,90,32,3,8,0.0,19,13.0,10.0,3.0,132.0,0.667,0,0,1,0,0
5356,MLB_brighja01_NPB_106406_KBO_67313,,106406.0,,2016,1,PL,RAKUTEN,2,11,0,3,0.0,0,0.0,103,39,3,16,5.0,27,24.0,20.0,5.242718447,155.0,0,0,0,0,1,0
5357,MLB_brighja01_NPB_106406_KBO_67313,,,67313.0,2017,1,KBO,Nexen,3,24,10,6,0.0,0,0.0,432,166,17,26,13.0,98,77.0,70.0,4.38,619.0,0.625,0,0,0,0,1
5358,MLB_brighja01_NPB_106406_KBO_67313,,,67313.0,2018,1,KBO,Nexen,3,31,11,7,2.0,1,0.0,597,188,19,50,19.0,175,89.0,85.0,3.84,829.0,0.611,0,0,0,0,1
5359,MLB_brighja01_NPB_106406_KBO_67313,,,67313.0,2019,1,KBO,Kiwoom,3,28,13,5,0.0,0,0.0,477,148,5,46,12.0,130,62.0,52.0,2.96,669.0,0.722,0,0,0,0,1
5360,MLB_brighja01_NPB_106406_KBO_67313,,,67313.0,2020,1,KBO,Kiwoom,3,21,9,5,0.0,0,0.0,321,98,6,42,5.0,105,45.0,43.0,3.62,456.0,0.643,0,0,0,0,1
5361,MLB_brighja01_NPB_106406_KBO_67313,,,67313.0,2021,1,KBO,Kiwoom,3,10,7,3,0.0,0,0.0,183,49,6,26,4.0,49,25.0,20.0,2.95,250.0,0.7,0,0,0,0,1
5450,MLB_broadmi01_NPB_106461_KBO_,,106461.0,,2016,1,CL,DENA,2,5,0,0,0.0,0,0.0,18,7,3,2,0.0,3,7.0,3.0,4.5,29.0,,0,0,1,0,0
5480,MLB_brockch01_NPB_105080_KBO_,,105080.0,,2003,1,CL,HIROSHIMA,3,24,8,8,1.0,0,0.0,432,165,23,37,9.0,88,75.0,63.0,3.9375,632.0,0.5,0,0,1,0,0
5522,MLB_brookaa01_NPB__KBO_50636,,,50636.0,2020,1,KBO,KIA,2,23,11,4,1.0,1,0.0,456,131,4,24,3.0,130,43.0,42.0,2.5,586.0,0.733,0,0,0,0,1
5523,MLB_brookaa01_NPB__KBO_50636,,,50636.0,2021,1,KBO,KIA,2,13,3,5,0.0,0,0.0,234,93,4,16,1.0,55,34.0,29.0,3.35,333.0,0.375,0,0,0,0,1
5550,MLB_brosste01_NPB_104329_KBO_,,104329.0,,1995,1,CL,YAKULT,2,32,14,5,5.0,3,0.0,487,114,6,57,3.0,139,43.0,42.0,2.328542094,646.0,0.737,0,0,1,0,0
5551,MLB_brosste01_NPB_104329_KBO_,,104329.0,,1996,1,CL,YAKULT,2,23,7,12,2.0,1,0.0,411,115,16,43,3.0,97,61.0,55.0,3.613138686,571.0,0.368,0,0,1,0,0
5552,MLB_brosste01_NPB_104329_KBO_,,104329.0,,1997,1,CL,YAKULT,2,23,7,8,0.0,0,0.0,346,129,16,56,0.0,89,73.0,64.0,4.994219653,524.0,0.467,0,0,1,0,0
5553,MLB_brosste01_NPB_104329_KBO_,,104329.0,,1998,1,PL,SEIBU,3,11,2,3,0.0,0,0.0,127,35,9,23,1.0,28,28.0,27.0,5.74015748,179.0,0.4,0,0,0,1,0
5578,MLB_broweji01_NPB_105545_KBO_,,105545.0,,2008,1,CL,HIROSHIMA,6,21,0,2,0.0,0,0.0,61,26,0,8,0.0,13,9.0,9.0,3.983606557,90.0,0,0,0,1,0,0
5673,MLB_brownja04_NPB_105284_KBO_76429,,105284.0,,2005,1,CL,HANSHIN,2,11,4,1,0.0,0,0.0,99,44,6,11,5.0,24,19.0,19.0,5.181818182,155.0,0.8,0,0,1,0,0
5674,MLB_brownja04_NPB_105284_KBO_76429,,,76429.0,2006,1,KBO,Samsung,3,27,11,9,1.0,0,0.0,465,118,14,44,13.0,92,50.0,46.0,2.68,625.0,0.55,0,0,0,0,1
5675,MLB_brownja04_NPB_105284_KBO_76429,,,76429.0,2007,1,KBO,Samsung,3,30,12,8,0.0,0,0.0,489,155,10,43,14.0,68,65.0,60.0,3.33,681.0,0.6,0,0,0,0,1
5676,MLB_brownja04_NPB_105284_KBO_76429,,,76429.0,2008,1,KBO,LG,3,8,1,5,0.0,0,0.0,111,57,4,13,5.0,15,34.0,32.0,7.93,178.0,0.167,0,0,0,0,1
5947,MLB_buchada01_NPB_106517_KBO_50404,,106517.0,,2017,1,CL,YAKULT,2,25,6,13,2.0,1,0.0,479,158,19,56,9.0,112,75.0,65.0,3.66388309,678.0,0.316,0,0,1,0,0
5948,MLB_buchada01_NPB_106517_KBO_50404,,106517.0,,2018,1,CL,YAKULT,2,28,10,11,2.0,1,0.0,523,186,17,53,10.0,95,85.0,78.0,4.026768642,751.0,0.476,0,0,1,0,0
5949,MLB_buchada01_NPB_106517_KBO_50404,,106517.0,,2019,1,CL,YAKULT,2,18,4,6,0.0,0,0.0,299,118,10,33,4.0,58,56.0,53.0,4.785953177,438.0,0.4,0,0,1,0,0
5950,MLB_buchada01_NPB_106517_KBO_50404,,,50404.0,2020,1,KBO,Samsung,3,27,15,7,1.0,0,0.0,529,172,16,50,7.0,121,71.0,67.0,3.45,728.0,0.682,0,0,0,0,1
5951,MLB_buchada01_NPB_106517_KBO_50404,,,50404.0,2021,1,KBO,Samsung,3,30,16,5,1.0,1,0.0,531,173,13,59,2.0,162,71.0,61.0,3.1,758.0,0.762,0,0,0,0,1
5952,MLB_buchada01_NPB_106517_KBO_50404,,,50404.0,2022,1,KBO,Samsung,3,26,11,8,1.0,1,0.0,480,176,10,39,8.0,117,61.0,54.0,3.04,691.0,0.579,0,0,0,0,1
5953,MLB_buchada01_NPB_106517_KBO_50404,,,50404.0,2023,1,KBO,Samsung,3,30,12,8,1.0,0,0.0,564,174,4,43,6.0,139,71.0,53.0,2.54,784.0,0.6,0,0,0,0,1
6034,MLB_buenofr01_NPB__KBO_60727,,,60727.0,2010,1,KBO,Hanwha,2,9,1,3,0.0,0,0.0,94,38,7,19,4.0,23,33.0,30.0,9.1,144.0,0.25,0,0,0,0,1
6095,MLB_bullibr01_NPB_105857_KBO_,,105857.0,,2011,1,CL,HIROSHIMA,3,30,13,11,3.0,2,0.0,613,183,8,43,18.0,136,61.0,55.0,2.422512235,832.0,0.542,0,0,1,0,0
6096,MLB_bullibr01_NPB_105857_KBO_,,105857.0,,2012,1,CL,HIROSHIMA,3,29,7,14,0.0,0,0.0,527,166,8,44,5.0,137,79.0,63.0,3.227703985,733.0,0.333,0,0,1,0,0
6097,MLB_bullibr01_NPB_105857_KBO_,,105857.0,,2013,1,CL,HIROSHIMA,3,28,11,9,0.0,0,0.0,518,154,17,41,14.0,117,67.0,62.0,3.231660232,710.0,0.55,0,0,1,0,0
6098,MLB_bullibr01_NPB_105857_KBO_,,105857.0,,2014,1,CL,HIROSHIMA,3,23,9,8,1.0,0,0.0,395,145,14,32,10.0,85,77.0,67.0,4.579746835,566.0,0.529,0,0,1,0,0
6099,MLB_bullibr01_NPB_105857_KBO_,,105857.0,,2015,1,PL,ORIX,4,14,5,3,1.0,1,0.0,221,60,3,24,8.0,46,30.0,27.0,3.298642534,305.0,0.625,0,0,0,1,0
6141,MLB_bunchme01_NPB_104790_KBO_,,104790.0,,2000,1,CL,CHUNICHI,2,27,14,8,2.0,1,0.0,552,141,12,77,3.0,168,67.0,61.0,2.983695652,756.0,0.636,0,0,1,0,0
6142,MLB_bunchme01_NPB_104790_KBO_,,104790.0,,2001,1,CL,CHUNICHI,2,25,10,8,1.0,0,0.0,480,158,14,63,5.0,151,64.0,60.0,3.375,684.0,0.556,0,0,1,0,0
6143,MLB_bunchme01_NPB_104790_KBO_,,104790.0,,2002,1,CL,CHUNICHI,2,17,7,7,2.0,0,0.0,338,112,14,27,4.0,97,45.0,41.0,3.275147929,472.0,0.5,0,0,1,0,0
6428,MLB_burnspe01_NPB_102104_KBO_,,102104.0,,1964,1,CL,HANSHIN,3,29,5,8,4.0,1,,354,92,12,41,2.0,47,46.0,44.0,3.355932203,478.0,0.385,0,0,1,0,0
6429,MLB_burnspe01_NPB_102104_KBO_,,102104.0,,1965,1,CL,HANSHIN,3,32,5,14,6.0,3,,493,152,11,33,1.0,54,62.0,53.0,2.902636917,662.0,0.263,0,0,1,0,0
6479,MLB_burrote01_NPB_104775_KBO_,,104775.0,,2000,1,PL,ORIX,3,14,5,4,1.0,0,0.0,205,74,7,40,3.0,45,48.0,41.0,5.4,309.0,0.556,0,0,0,1,0
6523,MLB_busenal01_NPB_106782_KBO_,,106782.0,,2019,1,PL,RAKUTEN,2,54,4,3,0.0,0,0.0,153,46,1,20,5.0,45,15.0,11.0,1.941176471,220.0,0.571,0,0,0,1,0
6524,MLB_busenal01_NPB_106782_KBO_,,106782.0,,2020,1,PL,RAKUTEN,2,46,1,4,0.0,0,18.0,132,46,2,18,1.0,32,16.0,14.0,2.863636364,195.0,0.2,0,0,0,1,0
6525,MLB_busenal01_NPB_106782_KBO_,,106782.0,,2021,1,PL,RAKUTEN,2,31,1,0,0.0,0,0.0,87,32,1,9,0.0,23,16.0,16.0,4.965517241,124.0,1,0,0,0,1,0
6526,MLB_busenal01_NPB_106782_KBO_,,106782.0,,2022,1,PL,RAKUTEN,2,34,3,1,0.0,0,0.0,95,22,1,10,0.0,25,8.0,8.0,2.273684211,125.0,0.75,0,0,0,1,0
6537,MLB_bushda01_NPB__KBO_62833,,,62833.0,2012,1,KBO,SK,4,17,4,6,0.0,0,0.0,246,80,8,31,8.0,45,45.0,40.0,4.43,356.0,0.4,0,0,0,0,1
6651,MLB_butleed01_NPB__KBO_69934,,,69934.0,2019,1,KBO,NC,3,13,3,6,0.0,0,0.0,226,78,6,28,2.0,49,46.0,39.0,4.76,326.0,0.333,0,0,0,0,1
6771,MLB_cabreda01_NPB_106069_KBO_,,106069.0,,2013,1,CL,CHUNICHI,3,20,6,5,0.0,0,0.0,350,109,6,36,6.0,98,48.0,40.0,3.085714286,492.0,0.545,0,0,1,0,0
6772,MLB_cabreda01_NPB_106069_KBO_,,106069.0,,2014,1,CL,CHUNICHI,3,14,5,7,0.0,0,0.0,231,77,4,39,4.0,59,41.0,35.0,4.090909091,342.0,0.417,0,0,1,0,0
6799,MLB_cabrejo01_NPB__KBO_74828,,,74828.0,2004,1,KBO,SK,2,38,4,4,0.0,0,12.0,313,99,8,50,11.0,85,57.0,53.0,4.65,454.0,0.5,0,0,0,0,1
6800,MLB_cabrejo01_NPB__KBO_74828,,,74828.0,2005,1,KBO,SK,2,4,0,0,0.0,0,3.0,21,4,1,0,0.0,6,1.0,1.0,1.42,23.0,-,0,0,0,0,1
6801,MLB_cabrejo01_NPB__KBO_74828,,,74828.0,2006,1,KBO,SK,2,28,1,3,0.0,0,16.0,88,20,0,15,1.0,23,6.0,5.0,1.63,115.0,0.25,0,0,0,0,1
6802,MLB_cabrejo01_NPB__KBO_74828,,,74828.0,2007,1,KBO,Lotte,2,56,3,4,0.0,0,22.0,175,49,5,19,1.0,60,30.0,23.0,3.65,236.0,0.429,0,0,0,0,1
6954,MLB_callami01_NPB__KBO_75324,,,75324.0,2005,1,KBO,Hyundai,2,32,16,9,0.0,0,0.0,594,206,17,54,12.0,103,99.0,87.0,3.97,848.0,0.64,0,0,0,0,1
6955,MLB_callami01_NPB__KBO_75324,,,75324.0,2006,1,KBO,Hyundai,2,27,14,7,0.0,0,0.0,501,171,4,35,8.0,95,61.0,53.0,2.87,703.0,0.667,0,0,0,0,1
6956,MLB_callami01_NPB__KBO_75324,,,75324.0,2007,1,KBO,Hyundai,2,11,2,6,1.0,0,0.0,168,65,3,22,2.0,24,36.0,26.0,4.18,254.0,0.25,0,0,0,0,1
7000,MLB_caminar01_NPB_106484_KBO_,,106484.0,,2017,1,CL,YOMIURI,3,57,3,5,0.0,0,29.0,190,56,4,23,4.0,65,21.0,17.0,2.415789474,268.0,0.375,0,0,1,0,0
7001,MLB_caminar01_NPB_106484_KBO_,,106484.0,,2018,1,CL,YOMIURI,3,20,1,1,0.0,0,11.0,56,27,1,6,1.0,19,13.0,12.0,5.785714286,90.0,0.5,0,0,1,0,0
7077,MLB_campole01_NPB_106674_KBO_,,106674.0,,2018,1,CL,HIROSHIMA,3,1,0,0,0.0,0,0.0,3,1,0,1,0.0,0,0.0,0.0,0.0,4.0,,0,0,1,0,0
7194,MLB_capeljo01_NPB__KBO_60726,,,60726.0,2010,1,KBO,Hanwha,4,15,0,11,0.0,0,0.0,177,87,9,41,5.0,33,63.0,60.0,9.15,300.0,0,0,0,0,0,1
7243,MLB_carasma01_NPB_106617_KBO_,,106617.0,,2018,1,CL,YAKULT,2,32,7,3,0.0,0,3.0,284,89,7,43,4.0,73,53.0,44.0,4.183098592,420.0,0.7,0,0,1,0,0
7274,MLB_carides01_NPB_105503_KBO_63465,,105503.0,,2007,1,CL,HIROSHIMA,1,2,0,0,0.0,0,0.0,2,2,0,1,0.0,0,0.0,0.0,0.0,5.0,,0,0,1,0,0
7277,MLB_carides01_NPB_105503_KBO_63465,,,63465.0,2013,1,KBO,Samsung,3,3,0,1,0.0,0,0.0,9,8,0,6,0.0,1,7.0,7.0,27.0,21.0,0,0,0,0,0,1
7300,MLB_carlsda01_NPB_104779_KBO_,,104779.0,,2000,1,CL,CHUNICHI,4,2,0,0,0.0,0,0.0,7,1,0,1,0.0,1,0.0,0.0,0.0,8.0,,0,0,1,0,0
7355,MLB_carlybu01_NPB_104932_KBO_76199,,104932.0,,2001,1,CL,HANSHIN,2,28,7,10,0.0,0,0.0,460,151,22,64,1.0,111,73.0,66.0,3.873913043,652.0,0.412,0,0,1,0,0
7356,MLB_carlybu01_NPB_104932_KBO_76199,,104932.0,,2002,1,CL,HANSHIN,2,3,0,2,0.0,0,0.0,43,17,1,5,1.0,13,12.0,12.0,7.534883721,65.0,0,0,0,1,0,0
7358,MLB_carlybu01_NPB_104932_KBO_76199,,,76199.0,2006,1,KBO,LG,4,32,2,6,0.0,0,2.0,163,45,3,11,4.0,48,21.0,19.0,3.25,215.0,0.25,0,0,0,0,1
7362,MLB_carlybu01_NPB_104932_KBO_76199,,104932.0,,2010,1,PL,NIPPON-HAM,6,7,0,3,0.0,0,0.0,83,35,2,11,1.0,14,18.0,15.0,4.879518072,125.0,0,0,0,0,1,0
7428,MLB_carpech02_NPB_106172_KBO_,,106172.0,,2014,1,CL,YAKULT,3,32,1,2,0.0,0,3.0,97,30,3,24,3.0,27,18.0,17.0,4.731958763,144.0,0.333,0,0,1,0,0
7455,MLB_carpery01_NPB__KBO_51722,,,51722.0,2021,1,KBO,Hanwha,2,31,5,12,0.0,0,0.0,510,150,16,72,19.0,179,90.0,75.0,3.97,746.0,0.294,0,0,0,0,1
7456,MLB_carpery01_NPB__KBO_51722,,,51722.0,2022,1,KBO,Hanwha,2,4,0,1,0.0,0,0.0,54,19,1,6,1.0,15,6.0,5.0,2.5,79.0,0,0,0,0,0,1
7486,MLB_carradj01_NPB_105367_KBO_,,105367.0,,2006,1,PL,SOFTBANK,2,3,0,3,0.0,0,0.0,31,22,3,10,1.0,9,17.0,17.0,14.80645161,63.0,0,0,0,0,1,0
7497,MLB_carragi01_NPB_104596_KBO_,,104596.0,,1998,1,PL,SEIBU,3,33,1,2,0.0,0,1.0,220,68,8,40,4.0,50,44.0,40.0,4.909090909,325.0,0.333,0,0,0,1,0
7516,MLB_carrahe01_NPB_105178_KBO_,,105178.0,,2004,1,PL,KINTETSU,3,53,8,8,0.0,0,5.0,228,74,12,37,5.0,70,52.0,47.0,5.565789474,341.0,0.5,0,0,0,1,0
7602,MLB_cartela02_NPB_105458_KBO_,,105458.0,,2007,1,PL,ORIX,3,34,3,5,0.0,0,6.0,259,102,14,22,3.0,50,47.0,43.0,4.482625483,380.0,0.375,0,0,0,1,0
7630,MLB_carych01_NPB_104105_KBO_,,104105.0,,1992,1,CL,YOMIURI,4,19,3,5,0.0,0,1.0,157,54,6,29,0.0,35,29.0,21.0,3.611464968,235.0,0.375,0,0,1,0,0
7716,MLB_castada01_NPB__KBO_54920,,,54920.0,2024,1,KBO,NC,2,19,8,6,0.0,0,0.0,340,117,11,25,7.0,89,65.0,54.0,4.35,476.0,0.571,0,0,0,0,1
7750,MLB_castibo01_NPB_103691_KBO_,,103691.0,,1987,1,CL,CHUNICHI,4,2,1,1,0.0,0,0.0,31,12,2,9,1.0,9,10.0,9.0,7.838709677,52.0,0.5,0,0,1,0,0
7764,MLB_castifa01_NPB_106641_KBO_66750,,,66750.0,2016,1,KBO,Hanwha,1,20,7,4,0.0,0,0.0,252,106,7,40,10.0,60,62.0,60.0,6.43,393.0,0.636,0,0,0,0,1
7766,MLB_castifa01_NPB_106641_KBO_66750,,106641.0,,2018,1,PL,SEIBU,3,20,7,4,0.0,0,3.0,223,60,5,45,6.0,51,38.0,37.0,4.479820628,330.0,0.636,0,0,0,1,0
7824,MLB_castran01_NPB_105987_KBO_,,105987.0,,2012,1,PL,SOFTBANK,1,3,0,0,0.0,0,0.0,9,5,1,0,0.0,2,3.0,2.0,6.0,14.0,,0,0,0,1,0
8150,MLB_chargjt01_NPB_106848_KBO_,,106848.0,,2020,1,PL,RAKUTEN,3,31,0,3,0.0,0,1.0,79,23,2,14,4.0,19,17.0,17.0,5.810126582,121.0,0,0,0,0,1,0
8225,MLB_checoro01_NPB_104351_KBO_,,104351.0,,1995,1,CL,HIROSHIMA,1,28,15,8,10.0,3,0.0,581,143,25,98,1.0,166,64.0,59.0,2.741824441,811.0,0.652,0,0,1,0,0
8226,MLB_checoro01_NPB_104351_KBO_,,104351.0,,1996,1,CL,HIROSHIMA,1,9,4,1,3.0,1,0.0,152,52,10,24,0.0,36,31.0,27.0,4.796052632,226.0,0.8,0,0,1,0,0
8282,MLB_chenwe02_NPB_105350_KBO_,,105350.0,,2005,1,CL,CHUNICHI,1,10,0,0,0.0,0,1.0,58,29,3,6,0.0,20,17.0,13.0,6.051724138,92.0,,0,0,1,0,0
8283,MLB_chenwe02_NPB_105350_KBO_,,105350.0,,2008,1,CL,CHUNICHI,1,39,7,6,1.0,1,0.0,344,101,7,33,5.0,107,40.0,37.0,2.904069767,474.0,0.538,0,0,1,0,0
8284,MLB_chenwe02_NPB_105350_KBO_,,105350.0,,2009,1,CL,CHUNICHI,1,24,8,4,5.0,4,0.0,492,113,10,40,3.0,146,32.0,28.0,1.536585366,644.0,0.667,0,0,1,0,0
8285,MLB_chenwe02_NPB_105350_KBO_,,105350.0,,2010,1,CL,CHUNICHI,1,29,13,10,3.0,2,0.0,564,166,21,49,8.0,153,63.0,60.0,2.872340426,773.0,0.565,0,0,1,0,0
8286,MLB_chenwe02_NPB_105350_KBO_,,105350.0,,2011,1,CL,CHUNICHI,1,25,8,10,4.0,1,0.0,494,138,9,31,5.0,94,57.0,49.0,2.678137652,659.0,0.444,0,0,1,0,0
8295,MLB_chenwe02_NPB_105350_KBO_,,105350.0,,2020,1,PL,LOTTE,4,4,0,3,1.0,0,0.0,78,22,4,4,0.0,14,7.0,7.0,2.423076923,102.0,0,0,0,0,1,0
8296,MLB_chenwe02_NPB_105350_KBO_,,105350.0,,2021,1,CL,HANSHIN,5,2,1,0,0.0,0,0.0,28,10,0,3,0.0,7,5.0,4.0,3.857142857,39.0,1,0,0,1,0,0
8334,MLB_childma01_NPB_105658_KBO_,,105658.0,,2009,1,PL,RAKUTEN,2,3,0,0,0.0,0,0.0,13,8,1,2,0.0,2,5.0,5.0,10.38461538,22.0,,0,0,0,1,0
8359,MLB_chiriyo01_NPB__KBO_55146,,,55146.0,2025,1,KBO,LG,3,9,5,1,0.0,0,0.0,168,41,1,13,2.0,57,15.0,14.0,2.28,217.0,0.833,0,0,0,0,1
8387,MLB_choji01_NPB__KBO_73830,,,73830.0,2003,1,KBO,SK,2,19,4,5,0.0,0,0.0,244,99,10,17,3.0,22,50.0,46.0,5.2,347.0,0.444,0,0,0,0,1
8388,MLB_choji01_NPB__KBO_73830,,,73830.0,2008,1,KBO,Samsung,2,11,1,3,0.0,0,0.0,87,40,3,10,1.0,11,24.0,24.0,7.45,135.0,0.25,0,0,0,0,1
8389,MLB_choji01_NPB__KBO_73830,,,73830.0,2009,1,KBO,Samsung,2,4,0,1,0.0,0,0.0,30,14,1,6,0.0,6,9.0,9.0,8.1,50.0,0,0,0,0,0,1
8451,MLB_chulkvi01_NPB_105817_KBO_,,105817.0,,2010,1,CL,HIROSHIMA,4,16,2,0,0.0,0,1.0,56,24,0,7,1.0,12,15.0,12.0,5.785714286,88.0,1,0,0,1,0,0
8901,MLB_cloydty01_NPB__KBO_65425,,,65425.0,2015,1,KBO,Samsung,2,28,11,11,0.0,0,0.0,484,190,24,38,12.0,123,103.0,92.0,5.19,705.0,0.5,0,0,0,0,1
8973,MLB_coellro01_NPB__KBO_66323,,,66323.0,2016,1,KBO,Nexen,2,12,6,5,0.0,0,0.0,186,50,6,42,2.0,46,29.0,26.0,3.77,271.0,0.545,0,0,0,0,1
9028,MLB_cokeph01_NPB_106500_KBO_,,106500.0,,2017,1,PL,ORIX,5,6,2,3,0.0,0,0.0,71,30,2,10,1.0,16,13.0,12.0,4.563380282,106.0,0.4,0,0,0,1,0
9057,MLB_coleaj01_NPB_107117_KBO_,,107117.0,,2022,1,CL,YAKULT,3,34,2,0,0.0,0,0.0,108,25,3,14,1.0,32,13.0,11.0,2.75,145.0,1,0,0,1,0,0
9157,MLB_colevi01_NPB__KBO_70840,,,70840.0,2000,1,KBO,SK,2,37,8,10,0.0,0,2.0,345,116,12,78,5.0,71,84.0,78.0,6.14,533.0,0.444,0,0,0,0,1
9158,MLB_colevi01_NPB__KBO_70840,,,70840.0,2001,1,KBO,Doosan,2,21,6,9,1.0,0,0.0,364,115,9,56,4.0,95,77.0,67.0,5.04,524.0,0.4,0,0,0,0,1
9159,MLB_colevi01_NPB__KBO_70840,,,70840.0,2002,1,KBO,Doosan,2,27,12,6,2.0,2,0.0,471,152,11,73,8.0,114,71.0,70.0,4.01,678.0,0.667,0,0,0,0,1
9280,MLB_colonro01_NPB__KBO_60697,,,60697.0,2010,1,KBO,KIA,3,21,8,7,1.0,0,0.0,316,97,6,41,9.0,57,51.0,45.0,3.91,454.0,0.533,0,0,0,0,1
9308,MLB_comstke01_NPB_103527_KBO_,,103527.0,,1985,1,CL,YOMIURI,2,21,8,8,5.0,1,0.0,374,120,21,76,0.0,87,69.0,58.0,4.187165775,552.0,0.5,0,0,1,0,0
9309,MLB_comstke01_NPB_103527_KBO_,,103527.0,,1986,1,CL,YOMIURI,2,3,0,2,0.0,0,0.0,31,12,0,5,2.0,7,9.0,9.0,7.838709677,49.0,0,0,0,1,0,0
9529,MLB_cookry01_NPB_106742_KBO_,,106742.0,,2019,1,CL,YOMIURI,3,13,0,2,0.0,0,6.0,45,19,2,6,0.0,9,8.0,8.0,4.8,67.0,0,0,0,1,0,0
9579,MLB_coopebr01_NPB__KBO_74124,,,74124.0,2004,1,KBO,LG,3,15,4,4,0.0,0,0.0,187,66,8,25,4.0,31,35.0,32.0,4.75,266.0,0.5,0,0,0,0,1
9621,MLB_copelsc01_NPB__KBO_66154,,,66154.0,2016,1,KBO,LG,2,13,2,3,0.0,0,0.0,192,71,8,42,7.0,34,53.0,39.0,5.54,314.0,0.4,0,0,0,0,1
9688,MLB_corcoti02_NPB_106109_KBO_,,106109.0,,2013,1,CL,DENA,2,7,1,3,0.0,0,0.0,101,43,7,18,3.0,14,22.0,21.0,5.613861386,155.0,0.25,0,0,1,0,0
